,dimension,edge,correct,layer,distance,ground_truth_aprx,likelihood_metric,score
1021,50,"(53, 94)",False,d_G,0.7573253675936389,0,inverse,0.531261205253847
1022,50,"(83, 59)",True,d_G,0.7674083218358583,0,inverse,0.47611527652894275
1023,50,"(2, 41)",False,d_G,0.6602569321421741,0,inverse,0.5419751141400249
1024,50,"(5, 12)",True,d_G,0.820813448596551,0,inverse,0.42587034376132804
1025,55,"(1, 0)",True,d_G,0.7065520940230098,1,inverse,0.5433210569490718
1026,55,"(1, 2)",True,d_G,0.7496831699312942,1,inverse,0.5364194619887697
1027,55,"(6, 5)",False,d_G,0.7159867451509744,1,inverse,0.4705728143212999
1028,55,"(9, 10)",True,d_G,0.7795432162951652,1,inverse,0.5150696281819875
1029,55,"(11, 10)",True,d_G,0.780604240124118,1,inverse,0.5425187985554856
1030,55,"(12, 11)",True,d_G,0.6635775383784016,1,inverse,0.5611291186486169
1031,55,"(14, 15)",True,d_G,0.787262126756382,1,inverse,0.5149179710163305
1032,55,"(15, 16)",True,d_G,0.658935442670195,1,inverse,0.575216238394434
1033,55,"(17, 16)",True,d_G,0.6826383825256904,1,inverse,0.5681857436476182
1034,55,"(17, 18)",True,d_G,0.7584645998802743,1,inverse,0.5175538199673668
1035,55,"(20, 21)",True,d_G,0.7199910019417526,1,inverse,0.5326541201104953
1036,55,"(22, 21)",True,d_G,0.745764172917668,1,inverse,0.5334184038678321
1037,55,"(23, 22)",True,d_G,0.855312432099882,1,inverse,0.5186574172816699
1038,55,"(23, 24)",False,d_G,0.8808013499740369,1,inverse,0.49494522962040577
1039,55,"(24, 25)",True,d_G,0.7836322684648777,1,inverse,0.5255646360896769
1040,55,"(26, 27)",True,d_G,0.7358800947557352,1,inverse,0.523217976559406
1041,55,"(37, 38)",True,d_G,0.6380881187275871,1,inverse,0.5596497768018791
1042,55,"(39, 38)",True,d_G,0.6907768547799855,1,inverse,0.5423931764124915
1043,55,"(44, 43)",True,d_G,0.8506302432761756,1,inverse,0.5062148942588786
1044,55,"(46, 45)",True,d_G,0.7234391241884466,1,inverse,0.5452100344432391
1045,55,"(47, 46)",False,d_G,0.869932249004529,1,inverse,0.49499479138656427
1046,55,"(47, 48)",True,d_G,0.8603296471878257,1,inverse,0.5208181577490125
1047,55,"(49, 48)",True,d_G,0.7366299472219194,1,inverse,0.5537043189874322
1048,55,"(50, 49)",True,d_G,0.7769709657323284,1,inverse,0.5288124979364165
1049,55,"(51, 50)",False,d_G,0.8667255397530015,1,inverse,0.485506013246325
1050,55,"(53, 54)",True,d_G,0.8231210060064438,1,inverse,0.5046334246157855
1051,55,"(55, 56)",True,d_G,0.8361295533669858,1,inverse,0.5128246676817343
1052,55,"(56, 57)",True,d_G,0.8080834274758284,1,inverse,0.5241881204067628
1053,55,"(58, 57)",True,d_G,0.7734018302261989,1,inverse,0.538973662335226
1054,55,"(59, 58)",True,d_G,0.8343605153243753,1,inverse,0.5104813015963456
1055,55,"(60, 59)",True,d_G,0.6227062347588336,1,inverse,0.5924045091150237
1056,55,"(61, 60)",True,d_G,0.7092483913380203,1,inverse,0.538815298258719
1057,55,"(62, 61)",False,d_G,0.7458910469387794,1,inverse,0.4957297946641121
1058,55,"(62, 63)",True,d_G,0.7819277345229089,1,inverse,0.5301430125987475
1059,55,"(67, 68)",True,d_G,0.66053615962157,1,inverse,0.5582089523326411
1060,55,"(70, 69)",True,d_G,0.8200092627713649,1,inverse,0.5073692445106713
1061,55,"(72, 73)",False,d_G,0.9137324304967188,1,inverse,0.4717301604487227
1062,55,"(74, 75)",False,d_G,0.9030499042733612,1,inverse,0.48948698000098245
1063,55,"(75, 76)",True,d_G,0.5371878530554285,1,inverse,0.6092573524027473
1064,55,"(77, 78)",True,d_G,0.6437956641021302,1,inverse,0.5594189116290234
1065,55,"(80, 79)",True,d_G,0.753561845243471,1,inverse,0.5216395225997759
1066,55,"(81, 80)",True,d_G,0.830965990306641,1,inverse,0.5214890663486372
1067,55,"(81, 82)",True,d_G,0.8051796233333597,1,inverse,0.5361612002895777
1068,55,"(83, 82)",True,d_G,0.7819615724148469,1,inverse,0.5167147222424179
1069,55,"(83, 84)",True,d_G,0.7679680869682753,1,inverse,0.5271702809574951
1070,55,"(86, 87)",True,d_G,0.6485616196285329,1,inverse,0.5437389168685887
1071,55,"(87, 88)",True,d_G,0.7526317608257418,1,inverse,0.525626176278039
1072,55,"(88, 89)",True,d_G,0.8440261055215772,1,inverse,0.5048678401178536
1073,55,"(90, 91)",True,d_G,0.7153785537995663,1,inverse,0.553332475737366
1074,55,"(92, 91)",True,d_G,0.7230907059188584,1,inverse,0.5584232650045445
1075,55,"(93, 92)",True,d_G,0.8432850909137779,1,inverse,0.5169401014816777
1076,55,"(94, 93)",True,d_G,0.8197074493499493,1,inverse,0.5128754544607573
1077,55,"(95, 94)",True,d_G,0.7491621443204741,1,inverse,0.556377675676862
1078,55,"(95, 96)",True,d_G,0.7465906294476532,1,inverse,0.5475907620115312
1079,55,"(98, 97)",True,d_G,0.8150108077789232,1,inverse,0.5159912475468703
1080,55,"(93, 40)",True,d_G,0.8431918922185299,0,inverse,0.4705639829623482
1081,55,"(56, 93)",False,d_G,0.8659265166353469,0,inverse,0.5081875056415953
1082,55,"(80, 14)",False,d_G,0.79381418134967,0,inverse,0.5130037605870835
1083,55,"(42, 72)",True,d_G,0.902019560878295,0,inverse,0.4263376148806641
1084,55,"(72, 78)",True,d_G,0.8764228685760387,0,inverse,0.48337090456341386
1085,55,"(79, 88)",True,d_G,0.8568261002820715,0,inverse,0.48124202556750484
1086,55,"(26, 88)",True,d_G,0.8648372549529679,0,inverse,0.48910395478341634
1087,55,"(24, 33)",True,d_G,0.8722261484425031,0,inverse,0.46128321703773884
1088,55,"(51, 24)",True,d_G,0.870967077207731,0,inverse,0.4765188527739705
1089,55,"(62, 98)",False,d_G,0.7277304742064259,0,inverse,0.5472425550409639
1090,55,"(62, 61)",False,d_G,0.7458910469387794,1,inverse,0.4957297946641121
1091,55,"(61, 95)",False,d_G,0.7356088671954497,0,inverse,0.5223984139220527
1092,55,"(36, 54)",True,d_G,0.8234891978249488,0,inverse,0.48784600800062994
1093,55,"(36, 3)",True,d_G,0.9074891448443801,0,inverse,0.4105343597417997
1094,55,"(31, 90)",True,d_G,0.8323572032664233,0,inverse,0.47514288552615574
1095,55,"(46, 35)",True,d_G,0.8212411585764889,0,inverse,0.4682762588746646
1096,55,"(69, 66)",True,d_G,0.8024839585191789,0,inverse,0.4871021233172024
1097,55,"(70, 47)",False,d_G,0.7613966032391863,0,inverse,0.524812139404825
1098,55,"(75, 7)",True,d_G,0.9039411874862051,0,inverse,0.4660790419324495
1099,55,"(75, 63)",True,d_G,0.8917071854006501,0,inverse,0.4874874515964609
1100,55,"(50, 82)",True,d_G,0.7819948834996258,0,inverse,0.49907978542466913
1101,55,"(81, 8)",True,d_G,0.853379524825398,0,inverse,0.493903777369526
1102,55,"(81, 18)",True,d_G,0.9111230787792879,0,inverse,0.4603419811046285
1103,55,"(52, 22)",True,d_G,0.8284769916097916,0,inverse,0.48040266279081295
1104,55,"(65, 4)",True,d_G,0.8495390360833364,0,inverse,0.40194824799415557
1105,55,"(4, 67)",True,d_G,0.9290940040279463,0,inverse,0.4620372914021448
1106,55,"(67, 64)",True,d_G,0.8563645865732681,0,inverse,0.4697584436788433
1107,55,"(92, 58)",False,d_G,0.8180189969364787,0,inverse,0.5166048076526866
1108,55,"(77, 23)",False,d_G,0.788238938106255,0,inverse,0.5046219609982853
1109,55,"(23, 55)",True,d_G,0.8097496056436789,0,inverse,0.4995292119028308
1110,55,"(89, 10)",False,d_G,0.8370595843031094,0,inverse,0.5021437933412696
1111,55,"(96, 99)",True,d_G,0.9263995081013515,0,inverse,0.4277213511932186
1112,55,"(74, 71)",True,d_G,0.9441259471028145,0,inverse,0.42302542501986956
1113,55,"(48, 20)",False,d_G,0.8533761404034842,0,inverse,0.5055050843232906
1114,55,"(57, 86)",False,d_G,0.8099335058547246,0,inverse,0.5027740551226303
1115,55,"(44, 25)",True,d_G,0.8803480589817082,0,inverse,0.47359484267307544
1116,55,"(34, 44)",True,d_G,0.8774281245301845,0,inverse,0.4394261105459918
1117,55,"(53, 94)",False,d_G,0.7739638335340273,0,inverse,0.5340248313633202
1118,55,"(59, 53)",True,d_G,0.7998429560103314,0,inverse,0.48604346817978233
1119,55,"(2, 83)",True,d_G,0.8203664897435076,0,inverse,0.49968747609811637
1120,55,"(6, 41)",True,d_G,0.8383708827921782,0,inverse,0.4419570089673178
1121,55,"(56, 0)",True,d_G,0.856059798113352,0,inverse,0.48661963393059887
1122,60,"(1, 0)",True,d_G,0.8933823868691804,1,inverse,0.5044307266715716
1123,60,"(2, 3)",True,d_G,0.8349021400701041,1,inverse,0.522032424935172
1124,60,"(4, 3)",True,d_G,0.8857629249828577,1,inverse,0.5184780330677988
1125,60,"(5, 4)",True,d_G,0.7992886259518125,1,inverse,0.5411674272908262
1126,60,"(6, 7)",True,d_G,0.7931438191198488,1,inverse,0.525789551881458
1127,60,"(7, 8)",False,d_G,0.9081923788896774,1,inverse,0.48962765092065136
1128,60,"(9, 8)",True,d_G,0.9247427385728132,1,inverse,0.5134569802158211
1129,60,"(9, 10)",False,d_G,0.8772397909889903,1,inverse,0.49397629932975345
1130,60,"(12, 11)",True,d_G,0.7668309496425694,1,inverse,0.522499733768634
1131,60,"(13, 14)",True,d_G,0.8121943251495879,1,inverse,0.5216907384849383
1132,60,"(15, 16)",True,d_G,0.8761345004718193,1,inverse,0.5031727750350294
1133,60,"(17, 18)",True,d_G,0.807279519347348,1,inverse,0.5278897516463603
1134,60,"(20, 19)",True,d_G,0.9357586881031773,1,inverse,0.5091243429240621
1135,60,"(20, 21)",True,d_G,0.8740076206531383,1,inverse,0.5263038717336032
1136,60,"(22, 21)",True,d_G,0.7770298682321223,1,inverse,0.5420877556231749
1137,60,"(32, 31)",True,d_G,0.7028929827631828,1,inverse,0.565918078529121
1138,60,"(32, 33)",True,d_G,0.7952828568119104,1,inverse,0.5411258248871239
1139,60,"(33, 34)",True,d_G,0.7225782313643884,1,inverse,0.5718813750514293
1140,60,"(34, 35)",True,d_G,0.8178261775626844,1,inverse,0.5306422227002967
1141,60,"(36, 35)",True,d_G,0.8861960195787355,1,inverse,0.5040833334843225
1142,60,"(39, 40)",True,d_G,0.8883640146869247,1,inverse,0.5031463304464231
1143,60,"(40, 41)",True,d_G,0.7892968054358802,1,inverse,0.5266160941923387
1144,60,"(44, 43)",False,d_G,0.8663865252761173,1,inverse,0.4949038727351573
1145,60,"(47, 48)",True,d_G,0.8771656380196533,1,inverse,0.5012942064948416
1146,60,"(51, 52)",True,d_G,0.7648500568594538,1,inverse,0.549536468452795
1147,60,"(53, 52)",True,d_G,0.8750481694333854,1,inverse,0.5128830464943368
1148,60,"(56, 57)",False,d_G,0.8998157232595205,1,inverse,0.4896638753087533
1149,60,"(59, 58)",False,d_G,0.9110358885287464,1,inverse,0.4961505797527099
1150,60,"(62, 63)",False,d_G,0.9249153730814359,1,inverse,0.49097835894127584
1151,60,"(65, 64)",True,d_G,0.7235635513621428,1,inverse,0.567051245974415
1152,60,"(67, 66)",True,d_G,0.8601133964952333,1,inverse,0.5183059372797119
1153,60,"(71, 72)",False,d_G,1.048858597331578,1,inverse,0.4794409703284556
1154,60,"(72, 73)",True,d_G,0.8716634231645884,1,inverse,0.5345378427285467
1155,60,"(73, 74)",True,d_G,0.8425514907013746,1,inverse,0.530445388603858
1156,60,"(75, 76)",True,d_G,0.611842853708154,1,inverse,0.5985836200662247
1157,60,"(81, 82)",False,d_G,0.9739183935812301,1,inverse,0.49609699086421105
1158,60,"(86, 87)",True,d_G,0.9205693453858109,1,inverse,0.5030734851837875
1159,60,"(87, 88)",False,d_G,0.941902150710285,1,inverse,0.4962021636639552
1160,60,"(89, 90)",True,d_G,0.7641950935718432,1,inverse,0.538531162949984
1161,60,"(90, 91)",True,d_G,0.7548429186590988,1,inverse,0.5599332036494638
1162,60,"(92, 91)",True,d_G,0.858441141447696,1,inverse,0.5324786803156474
1163,60,"(95, 96)",True,d_G,0.8405526194838959,1,inverse,0.5095407474893556
1164,60,"(93, 40)",True,d_G,0.89356726772081,0,inverse,0.491369140683446
1165,60,"(19, 80)",True,d_G,0.8438283406654321,0,inverse,0.48453083650161105
1166,60,"(19, 49)",True,d_G,0.9989046528275621,0,inverse,0.45648128351181894
1167,60,"(49, 42)",True,d_G,0.9573545010776519,0,inverse,0.395732859537134
1168,60,"(42, 72)",True,d_G,0.9742589712703893,0,inverse,0.47530016386846136
1169,60,"(72, 78)",True,d_G,0.9272651170781401,0,inverse,0.4866813024166231
1170,60,"(16, 79)",True,d_G,0.9356891463907894,0,inverse,0.4359156021784888
1171,60,"(79, 88)",True,d_G,0.9560053748331504,0,inverse,0.44746517470489905
1172,60,"(26, 88)",True,d_G,0.9288042904681468,0,inverse,0.4602190101343135
1173,60,"(62, 98)",True,d_G,0.8648593605240982,0,inverse,0.4921862351014036
1174,60,"(62, 61)",False,d_G,0.8307572455675423,1,inverse,0.4949428366911813
1175,60,"(61, 95)",True,d_G,0.8531247262769636,0,inverse,0.4979574446763644
1176,60,"(36, 3)",False,d_G,0.9056395360584443,0,inverse,0.5033362741066619
1177,60,"(11, 3)",True,d_G,0.8964479482991399,0,inverse,0.4983742318253774
1178,60,"(30, 46)",True,d_G,0.975712326560203,0,inverse,0.4043056899981997
1179,60,"(46, 35)",True,d_G,0.9659276323871008,0,inverse,0.4756917703811575
1180,60,"(84, 66)",True,d_G,0.9018186410599062,0,inverse,0.4751651526893071
1181,60,"(47, 84)",True,d_G,0.9048101953041465,0,inverse,0.4730763418797826
1182,60,"(13, 70)",True,d_G,0.8675473582274557,0,inverse,0.4941746687895079
1183,60,"(21, 60)",False,d_G,0.87925222229361,0,inverse,0.5160942950688201
1184,60,"(17, 39)",False,d_G,0.8739827225378316,0,inverse,0.5036608368220028
1185,60,"(75, 7)",False,d_G,0.9048141213756556,0,inverse,0.5040232781033908
1186,60,"(75, 63)",True,d_G,0.9583891890996674,0,inverse,0.489921340731699
1187,60,"(63, 97)",True,d_G,1.0903965306697587,0,inverse,0.41648051501221717
1188,60,"(45, 97)",True,d_G,0.9253595196368775,0,inverse,0.44286632666473263
1189,60,"(85, 28)",True,d_G,0.8791393971197295,0,inverse,0.44595951479947127
1190,60,"(15, 50)",True,d_G,0.8991756921122678,0,inverse,0.4592384657379608
1191,60,"(50, 82)",True,d_G,0.9298253182118268,0,inverse,0.44994665050624694
1192,60,"(82, 9)",True,d_G,0.9638135277909055,0,inverse,0.4880642447336594
1193,60,"(81, 8)",True,d_G,0.9375719842124107,0,inverse,0.4851831074523392
1194,60,"(91, 52)",False,d_G,0.8364654202705869,0,inverse,0.5546609594374882
1195,60,"(4, 67)",False,d_G,0.8839983652231701,0,inverse,0.5355259776349341
1196,60,"(43, 64)",False,d_G,0.8332016945171388,0,inverse,0.51699577117232
1197,60,"(68, 27)",True,d_G,0.9538086759740273,0,inverse,0.43586014903580045
1198,60,"(68, 37)",True,d_G,0.8647145907123789,0,inverse,0.4535036127028124
1199,60,"(87, 37)",True,d_G,0.9155771592314441,0,inverse,0.4907728689721154
1200,60,"(29, 38)",True,d_G,0.9355039197987937,0,inverse,0.42641587029473443
1201,60,"(58, 29)",True,d_G,0.952595240255998,0,inverse,0.45523776378382136
1202,60,"(92, 58)",False,d_G,0.8896679576469435,0,inverse,0.5076955727135275
1203,60,"(77, 23)",True,d_G,0.8138687004297891,0,inverse,0.48281840593144165
1204,60,"(89, 10)",False,d_G,0.8511629416302863,0,inverse,0.5130971794223641
1205,60,"(96, 99)",True,d_G,0.8557619896838897,0,inverse,0.4927977299513362
1206,60,"(71, 96)",True,d_G,0.935942881272081,0,inverse,0.4817950675391406
1207,60,"(74, 71)",True,d_G,0.9936291098648463,0,inverse,0.48171521666392925
1208,60,"(48, 20)",True,d_G,0.9745447683595005,0,inverse,0.4817490689811256
1209,60,"(57, 48)",False,d_G,0.9226061665149871,0,inverse,0.5025452609196863
1210,60,"(57, 86)",False,d_G,0.8704880918128612,0,inverse,0.504995168814737
1211,60,"(1, 86)",True,d_G,0.9128722169174046,0,inverse,0.4804257199732091
1212,60,"(1, 25)",True,d_G,0.9399534090242,0,inverse,0.4552077285705852
1213,60,"(44, 25)",True,d_G,0.8933575136988456,0,inverse,0.46682949658164874
1214,60,"(53, 94)",True,d_G,0.8627466906618854,0,inverse,0.4601141277084648
1215,60,"(83, 59)",True,d_G,0.8375539534944588,0,inverse,0.493340317396651
1216,60,"(5, 6)",True,d_G,0.7103159739415406,1,inverse,0.5506673577965439
1217,60,"(56, 0)",True,d_G,0.8743042791402612,0,inverse,0.49987089981496424
1218,65,"(99, 0)",True,d_G,1.053259663561571,0,inverse,0.487913726705075
1219,65,"(2, 3)",False,d_G,1.0119368911779796,1,inverse,0.4973911325789126
1220,65,"(4, 3)",True,d_G,0.9406561911367922,1,inverse,0.5174632061967024
1221,65,"(6, 5)",False,d_G,0.940228015467472,1,inverse,0.4822318706852085
1222,65,"(6, 7)",True,d_G,0.8465685377243374,1,inverse,0.5429275540870879
1223,65,"(7, 8)",True,d_G,0.8232373858942131,1,inverse,0.549441568408654
1224,65,"(9, 10)",True,d_G,0.8638837271601555,1,inverse,0.5389589901140945
1225,65,"(11, 10)",True,d_G,0.9112149094793704,1,inverse,0.5255217466383717
1226,65,"(12, 11)",True,d_G,0.9291060933578293,1,inverse,0.5216054210158702
1227,65,"(13, 14)",False,d_G,1.0118208378429885,1,inverse,0.48746607605012704
1228,65,"(14, 15)",False,d_G,0.972161730044669,1,inverse,0.4841307474859433
1229,65,"(17, 18)",True,d_G,0.9130186457731287,1,inverse,0.5022077174358952
1230,65,"(18, 19)",True,d_G,0.7916815339240709,1,inverse,0.5555958531925997
1231,65,"(20, 19)",True,d_G,0.738319793953606,1,inverse,0.5819580533047637
1232,65,"(20, 21)",True,d_G,0.9992406539345853,1,inverse,0.5001414589082281
1233,65,"(24, 25)",False,d_G,1.0073433630059219,1,inverse,0.4891991252537887
1234,65,"(28, 27)",False,d_G,0.9560714909244449,1,inverse,0.4961845457033934
1235,65,"(29, 30)",True,d_G,0.8558131144165741,1,inverse,0.5307490469424199
1236,65,"(32, 31)",False,d_G,0.9311407713047949,1,inverse,0.4945774751548029
1237,65,"(32, 33)",False,d_G,0.970828860002651,1,inverse,0.48314713012007504
1238,65,"(34, 35)",True,d_G,0.8778771753185826,1,inverse,0.5147523044454162
1239,65,"(36, 35)",True,d_G,0.9395152391651992,1,inverse,0.5060411720563825
1240,65,"(36, 37)",True,d_G,0.9215077652800074,1,inverse,0.5010390425937689
1241,65,"(39, 40)",False,d_G,1.0351981639559127,1,inverse,0.486063098710381
1242,65,"(40, 41)",True,d_G,1.0029151676040682,1,inverse,0.5029220217109454
1243,65,"(42, 41)",True,d_G,0.9885955728817161,1,inverse,0.5154699707250568
1244,65,"(42, 43)",True,d_G,0.9763491624691893,1,inverse,0.5087587572024678
1245,65,"(44, 43)",False,d_G,0.9738818852800557,1,inverse,0.49737622425972566
1246,65,"(46, 45)",True,d_G,0.9153783722887484,1,inverse,0.5138961957481961
1247,65,"(49, 48)",True,d_G,0.8208267908372223,1,inverse,0.548685113460844
1248,65,"(50, 49)",True,d_G,0.8870194838547945,1,inverse,0.5329124467718711
1249,65,"(51, 50)",True,d_G,1.0075538396402768,1,inverse,0.500609910670101
1250,65,"(51, 52)",False,d_G,0.9999020664580175,1,inverse,0.49973718055946714
1251,65,"(53, 52)",True,d_G,0.8940186257807222,1,inverse,0.5133915446648192
1252,65,"(55, 56)",True,d_G,0.944842099399086,1,inverse,0.5003019774986341
1253,65,"(58, 57)",True,d_G,0.9146664242775537,1,inverse,0.5129581957533104
1254,65,"(59, 58)",True,d_G,0.8116563013081217,1,inverse,0.5601743874692525
1255,65,"(60, 59)",True,d_G,0.9206418598457696,1,inverse,0.5121508980724173
1256,65,"(62, 61)",True,d_G,0.6883033067975505,1,inverse,0.5088226108456433
1257,65,"(66, 65)",False,d_G,0.9832688591169186,1,inverse,0.48550502476069335
1258,65,"(67, 68)",False,d_G,1.0353559370745908,1,inverse,0.4613227742434853
1259,65,"(70, 69)",True,d_G,0.7492583991692906,1,inverse,0.551126173671491
1260,65,"(70, 71)",True,d_G,0.9849226594583137,1,inverse,0.5085052988673395
1261,65,"(71, 72)",False,d_G,1.06630825873202,1,inverse,0.49077079257727196
1262,65,"(72, 73)",False,d_G,1.0167481031435772,1,inverse,0.49918294143812514
1263,65,"(73, 74)",True,d_G,0.9716035806687213,1,inverse,0.5147538550396431
1264,65,"(74, 75)",True,d_G,0.987242572470022,1,inverse,0.5199481723991937
1265,65,"(75, 76)",True,d_G,0.9382819005919657,1,inverse,0.504943548087197
1266,65,"(76, 77)",False,d_G,0.8935892190985287,1,inverse,0.4962568868318481
1267,65,"(81, 82)",True,d_G,0.9662857547435401,1,inverse,0.5165885985808891
1268,65,"(86, 85)",True,d_G,0.9383776037267745,1,inverse,0.5041239264417742
1269,65,"(87, 88)",False,d_G,0.9483478477948883,1,inverse,0.49395463324015676
1270,65,"(95, 94)",True,d_G,0.7299568396821857,1,inverse,0.5520685472910453
1271,65,"(96, 97)",False,d_G,1.0186387398493617,1,inverse,0.49745431195849604
1272,65,"(98, 97)",True,d_G,0.9900129291781737,1,inverse,0.5129775100576831
1273,65,"(99, 98)",True,d_G,1.049526863089856,1,inverse,0.5041119178530403
1274,65,"(93, 40)",True,d_G,1.008967075424706,0,inverse,0.48240785360722954
1275,65,"(40, 14)",True,d_G,1.0208228443476701,0,inverse,0.4925324866569667
1276,65,"(80, 14)",True,d_G,0.9267428766630514,0,inverse,0.4794561782916896
1277,65,"(42, 72)",True,d_G,1.0535292889476442,0,inverse,0.4911358596100253
1278,65,"(72, 78)",True,d_G,1.0557249831012139,0,inverse,0.48236574127468773
1279,65,"(78, 32)",True,d_G,1.0132204583463016,0,inverse,0.46025838136940583
1280,65,"(16, 32)",True,d_G,1.016798315737652,0,inverse,0.45347302077486495
1281,65,"(26, 88)",True,d_G,1.0166975449300055,0,inverse,0.4503622564265904
1282,65,"(33, 26)",True,d_G,0.9461693782691818,0,inverse,0.4474791715502136
1283,65,"(51, 24)",False,d_G,0.9434086849616202,0,inverse,0.5275338150189032
1284,65,"(98, 51)",False,d_G,1.0349596329497255,0,inverse,0.5093002275073124
1285,65,"(62, 61)",True,d_G,0.6883033067975505,1,inverse,0.5088226108456433
1286,65,"(36, 3)",False,d_G,0.9345721462470378,0,inverse,0.5179597312734402
1287,65,"(11, 3)",False,d_G,0.9741968113404531,0,inverse,0.5228816354641153
1288,65,"(46, 35)",False,d_G,0.8934211677633274,0,inverse,0.5092862456243736
1289,65,"(13, 60)",False,d_G,0.9915559149749469,0,inverse,0.5131934294456623
1290,65,"(21, 60)",True,d_G,0.9997034378765657,0,inverse,0.4821331820627582
1291,65,"(21, 39)",True,d_G,1.0522815669934908,0,inverse,0.45933619054021635
1292,65,"(17, 39)",False,d_G,0.9397302163792923,0,inverse,0.5119220800242414
1293,65,"(75, 63)",True,d_G,0.9676185868979471,0,inverse,0.4940843649933616
1294,65,"(63, 97)",True,d_G,0.9957383811771174,0,inverse,0.4823853143292498
1295,65,"(45, 97)",True,d_G,1.0235628848307055,0,inverse,0.49201502188893076
1296,65,"(15, 85)",False,d_G,0.9515764217034804,0,inverse,0.5021515916058135
1297,65,"(50, 82)",False,d_G,0.9384808197369585,0,inverse,0.5210269163453733
1298,65,"(81, 8)",False,d_G,0.9554265777151255,0,inverse,0.5076862487617048
1299,65,"(52, 22)",True,d_G,0.9509847448491617,0,inverse,0.4849671692346471
1300,65,"(65, 4)",True,d_G,1.0330476554183576,0,inverse,0.4613206096993635
1301,65,"(67, 64)",True,d_G,1.0517200007527268,0,inverse,0.43860619347849467
1302,65,"(43, 64)",True,d_G,1.0708808539899595,0,inverse,0.4492123344630539
1303,65,"(43, 27)",True,d_G,0.9953311845464866,0,inverse,0.4827696423390636
1304,65,"(68, 27)",True,d_G,1.0031084243532842,0,inverse,0.47830122758227817
1305,65,"(87, 38)",True,d_G,0.9718726466613288,0,inverse,0.46436816101881445
1306,65,"(29, 38)",True,d_G,0.9933106649347387,0,inverse,0.4550392638732883
1307,65,"(92, 58)",False,d_G,0.9325673541650873,0,inverse,0.5077509197052845
1308,65,"(76, 92)",True,d_G,0.9776137791289524,0,inverse,0.491253838383338
1309,65,"(89, 55)",True,d_G,0.9608954740801776,0,inverse,0.49534082978488175
1310,65,"(99, 10)",True,d_G,0.9817191937058259,0,inverse,0.4980044538794635
1311,65,"(96, 99)",True,d_G,1.025481372479656,0,inverse,0.4937218312220729
1312,65,"(71, 96)",False,d_G,1.0702666042500655,0,inverse,0.5007560325180573
1313,65,"(74, 71)",False,d_G,1.0416660203973522,0,inverse,0.5137000562342546
1314,65,"(57, 48)",False,d_G,0.9703849419351915,0,inverse,0.5110939321532636
1315,65,"(1, 86)",True,d_G,0.9537860597669982,0,inverse,0.47692656627976143
1316,65,"(1, 25)",True,d_G,1.0460303281717025,0,inverse,0.44262366255958835
1317,65,"(44, 25)",True,d_G,0.980013644526184,0,inverse,0.4919984005135949
1318,65,"(2, 41)",True,d_G,1.0645325271128636,0,inverse,0.4764167739893575
1319,65,"(6, 41)",False,d_G,0.9726270553900767,0,inverse,0.5061556990480539
1320,65,"(5, 6)",False,d_G,0.940228015467472,1,inverse,0.4822318706852085
1321,65,"(5, 12)",True,d_G,0.9080196829434052,0,inverse,0.49150107842810753
1322,65,"(56, 0)",True,d_G,0.990758493915707,0,inverse,0.48936615471915573
1323,70,"(1, 2)",True,d_G,1.0169825050532417,1,inverse,0.5020954916474837
1324,70,"(2, 3)",False,d_G,1.0962376124840607,1,inverse,0.48383421955492284
1325,70,"(6, 5)",True,d_G,0.8459706514693428,1,inverse,0.524742906461247
1326,70,"(6, 7)",True,d_G,0.9007958535065809,1,inverse,0.5302767638136089
1327,70,"(9, 8)",False,d_G,0.9778797157969226,1,inverse,0.4763026465194182
1328,70,"(9, 10)",True,d_G,0.833025319287596,1,inverse,0.5308191300750555
1329,70,"(12, 13)",False,d_G,1.0695503330896807,1,inverse,0.48658141983761866
1330,70,"(15, 16)",True,d_G,0.9978462469288047,1,inverse,0.522836834432773
1331,70,"(17, 16)",True,d_G,0.9847798824574839,1,inverse,0.5085477332619716
1332,70,"(18, 19)",True,d_G,0.8741216923066377,1,inverse,0.558070763710034
1333,70,"(20, 19)",True,d_G,0.9967948738497975,1,inverse,0.532928609648655
1334,70,"(20, 21)",True,d_G,1.0212519383591214,1,inverse,0.5159919188091071
1335,70,"(22, 21)",True,d_G,1.0515247101564065,1,inverse,0.5025301871874063
1336,70,"(23, 22)",True,d_G,1.024561511564196,1,inverse,0.51744169588044
1337,70,"(23, 24)",True,d_G,1.0319345670416484,1,inverse,0.5233368561470135
1338,70,"(29, 28)",False,d_G,1.0108444697457557,1,inverse,0.49636098386377037
1339,70,"(30, 31)",False,d_G,1.020400271565933,1,inverse,0.46412658158236914
1340,70,"(32, 31)",True,d_G,0.9434327137132965,1,inverse,0.5228662224592374
1341,70,"(32, 33)",True,d_G,0.8011251105093237,1,inverse,0.5761107394134498
1342,70,"(34, 35)",False,d_G,1.1174269373245904,1,inverse,0.48044256179027905
1343,70,"(36, 35)",True,d_G,1.054182023486275,1,inverse,0.5010391007869797
1344,70,"(36, 37)",True,d_G,0.9876839526635957,1,inverse,0.5134135179037138
1345,70,"(39, 40)",True,d_G,0.9476968007759919,1,inverse,0.5180653328172329
1346,70,"(40, 41)",False,d_G,1.0320223680463638,1,inverse,0.4998179231047462
