,walk_length,edge,correct,layer,distance,ground_truth,likelihood_metric,score
3528,30,"(277, 260)",True,d_G,19.573284,0,inverse,0.49687305
3529,30,"(231, 171)",False,d_G,21.02061,0,inverse,0.5158547
3530,30,"(231, 266)",False,d_G,23.070286,0,inverse,0.50689906
3531,30,"(245, 105)",True,d_G,21.159899,0,inverse,0.4847991
3532,30,"(245, 273)",True,d_G,21.755447,0,inverse,0.47125018
3533,30,"(252, 263)",True,d_G,19.928312,0,inverse,0.42609724
3534,30,"(264, 105)",True,d_G,21.027033,0,inverse,0.4538005
3535,30,"(264, 111)",True,d_G,20.855957,0,inverse,0.47892478
3536,30,"(264, 273)",True,d_G,19.387981,0,inverse,0.48618087
3537,30,"(156, 163)",False,d_G,20.695185,0,inverse,0.5270911
3538,30,"(206, 251)",True,d_G,21.88446,0,inverse,0.48276055
3539,30,"(99, 105)",False,d_G,16.07015,0,inverse,0.51278836
3540,30,"(99, 263)",True,d_G,17.306814,0,inverse,0.47013757
3541,30,"(111, 263)",True,d_G,20.682749,0,inverse,0.46714196
3542,30,"(111, 266)",True,d_G,23.057081,0,inverse,0.48663852
3543,30,"(131, 224)",True,d_G,22.153584,0,inverse,0.4606473
3544,30,"(85, 213)",False,d_G,9.471215,0,inverse,0.6223441
3545,30,"(251, 202)",True,d_G,24.295784,0,inverse,0.49045905
3546,30,"(163, 197)",True,d_G,14.982382,0,inverse,0.48700446
3547,30,"(163, 263)",True,d_G,21.431105,0,inverse,0.48285705
3548,30,"(249, 250)",True,d_G,16.671036,0,inverse,0.4964142
3549,30,"(265, 262)",False,d_G,15.286325,0,inverse,0.55935276
3550,30,"(171, 135)",False,d_G,22.322748,0,inverse,0.5008571
3551,30,"(177, 132)",True,d_G,17.191418,0,inverse,0.49305066
3552,30,"(177, 180)",True,d_G,16.835966,0,inverse,0.42876518
3553,30,"(177, 181)",True,d_G,16.712933,0,inverse,0.44024253
3554,30,"(190, 235)",True,d_G,18.548313,0,inverse,0.48005176
3555,30,"(121, 181)",False,d_G,17.954096,0,inverse,0.5017664
3556,30,"(108, 261)",False,d_G,19.297363,0,inverse,0.504686
3557,30,"(108, 250)",True,d_G,18.171276,0,inverse,0.47015825
3558,30,"(108, 260)",True,d_G,20.612123,0,inverse,0.4711544
3559,30,"(250, 102)",True,d_G,17.066725,0,inverse,0.4594621
3560,30,"(250, 278)",False,d_G,12.609285,0,inverse,0.5622948
3561,30,"(105, 254)",True,d_G,18.249395,0,inverse,0.4532862
3562,30,"(105, 262)",False,d_G,16.426119,0,inverse,0.53215444
3563,30,"(105, 263)",True,d_G,18.81696,0,inverse,0.46238282
3564,30,"(106, 257)",True,d_G,18.823755,0,inverse,0.48504266
3565,30,"(107, 259)",False,d_G,12.4681225,0,inverse,0.5401759
3566,30,"(258, 275)",True,d_G,21.04783,0,inverse,0.34288332
3567,30,"(259, 276)",False,d_G,16.63868,0,inverse,0.53438526
3568,30,"(276, 153)",False,d_G,14.998468,0,inverse,0.5352125
3569,30,"(120, 134)",True,d_G,19.544014,0,inverse,0.48177767
3570,30,"(181, 127)",False,d_G,12.475386,0,inverse,0.5312828
3571,30,"(181, 132)",False,d_G,16.818352,0,inverse,0.50538117
3572,30,"(132, 180)",False,d_G,14.738496,0,inverse,0.521469
3573,30,"(126, 193)",True,d_G,9.711055,0,inverse,0.30928218
3574,30,"(224, 235)",True,d_G,18.490442,0,inverse,0.49715778
3575,30,"(133, 186)",True,d_G,21.393253,0,inverse,0.48276487
3576,30,"(191, 236)",True,d_G,20.467964,0,inverse,0.44652325
3577,30,"(256, 257)",True,d_G,17.83123,0,inverse,0.45581266
3578,30,"(185, 195)",True,d_G,20.94452,0,inverse,0.46189526
3579,30,"(185, 202)",True,d_G,24.496622,0,inverse,0.47156128
3580,5,"(2, 1)",False,d_H,3.0646088,1,inverse,0.44320232
3581,5,"(160, 1)",True,d_H,4.300269,1,inverse,0.510073
3582,5,"(21, 44)",False,d_H,3.8899114,1,inverse,0.48564002
3583,5,"(44, 45)",True,d_H,4.107059,1,inverse,0.50833565
3584,5,"(170, 44)",False,d_H,3.9425573,1,inverse,0.49419242
3585,5,"(59, 7)",False,d_H,3.7952278,1,inverse,0.48849255
3586,5,"(50, 160)",False,d_H,2.3190856,1,inverse,0.43422547
3587,5,"(161, 160)",True,d_H,4.269371,1,inverse,0.5244349
3588,5,"(45, 22)",True,d_H,4.272164,1,inverse,0.5261173
3589,5,"(51, 45)",True,d_H,3.6067255,1,inverse,0.518037
3590,5,"(45, 171)",True,d_H,4.315516,1,inverse,0.54703516
3591,5,"(45, 199)",True,d_H,4.252877,1,inverse,0.5204986
3592,5,"(112, 58)",False,d_H,4.115154,1,inverse,0.4830308
3593,5,"(51, 161)",True,d_H,3.4025853,1,inverse,0.53809774
3594,5,"(161, 62)",True,d_H,4.0988307,1,inverse,0.5143643
3595,5,"(161, 156)",True,d_H,3.781366,1,inverse,0.59288394
3596,5,"(18, 17)",True,d_H,3.1653833,1,inverse,0.5176202
3597,5,"(170, 70)",False,d_H,3.9467113,1,inverse,0.47537777
3598,5,"(220, 70)",True,d_H,3.7369585,1,inverse,0.5015977
3599,5,"(69, 28)",True,d_H,3.3648872,1,inverse,0.5008351
3600,5,"(158, 69)",True,d_H,4.4072657,1,inverse,0.5275657
3601,5,"(69, 170)",True,d_H,4.905711,1,inverse,0.53265184
3602,5,"(69, 175)",True,d_H,4.7619014,1,inverse,0.50303406
3603,5,"(260, 69)",True,d_H,4.512216,1,inverse,0.5603301
3604,5,"(7, 134)",True,d_H,4.060494,1,inverse,0.5155042
3605,5,"(134, 85)",False,d_H,3.1918955,1,inverse,0.44570366
3606,5,"(168, 134)",False,d_H,4.6255918,1,inverse,0.4968119
3607,5,"(134, 175)",False,d_H,4.463697,1,inverse,0.48125833
3608,5,"(124, 198)",False,d_H,3.301067,1,inverse,0.49396667
3609,5,"(9, 10)",True,d_H,2.8987606,1,inverse,0.5252016
3610,5,"(9, 13)",True,d_H,4.2592316,1,inverse,0.53882384
3611,5,"(111, 13)",False,d_H,4.1375012,1,inverse,0.48051402
3612,5,"(163, 13)",True,d_H,4.778615,1,inverse,0.5155054
3613,5,"(176, 13)",False,d_H,4.433722,1,inverse,0.4874568
3614,5,"(13, 184)",False,d_H,4.023752,1,inverse,0.49153754
3615,5,"(96, 14)",True,d_H,4.2475657,1,inverse,0.5145308
3616,5,"(163, 14)",True,d_H,4.3302956,1,inverse,0.5086407
3617,5,"(73, 11)",False,d_H,3.1918476,1,inverse,0.47561178
3618,5,"(71, 111)",False,d_H,3.8664455,1,inverse,0.46033958
3619,5,"(111, 158)",False,d_H,3.4306803,1,inverse,0.4262668
3620,5,"(247, 111)",False,d_H,4.2726707,1,inverse,0.49747527
3621,5,"(168, 163)",True,d_H,4.7586017,1,inverse,0.5009928
3622,5,"(176, 133)",False,d_H,3.8804693,1,inverse,0.4835219
3623,5,"(20, 179)",False,d_H,4.01067,1,inverse,0.49942222
3624,5,"(55, 179)",False,d_H,4.139296,1,inverse,0.48572215
3625,5,"(60, 179)",True,d_H,4.48809,1,inverse,0.5318103
3626,5,"(61, 179)",True,d_H,4.350888,1,inverse,0.5271905
3627,5,"(184, 185)",False,d_H,3.2912931,1,inverse,0.47000492
3628,5,"(225, 184)",True,d_H,3.882885,1,inverse,0.52095526
3629,5,"(96, 99)",False,d_H,3.7403605,1,inverse,0.48967704
3630,5,"(183, 96)",True,d_H,4.129346,1,inverse,0.51176524
3631,5,"(254, 96)",False,d_H,3.3535104,1,inverse,0.47956237
3632,5,"(175, 130)",False,d_H,3.4927533,1,inverse,0.46642366
3633,5,"(132, 175)",True,d_H,4.688127,1,inverse,0.5098336
3634,5,"(235, 175)",False,d_H,3.6797364,1,inverse,0.4681697
3635,5,"(237, 175)",False,d_H,2.7903886,1,inverse,0.4834702
3636,5,"(252, 175)",False,d_H,3.8929877,1,inverse,0.46502241
3637,5,"(178, 19)",False,d_H,3.689874,1,inverse,0.488732
3638,5,"(60, 178)",True,d_H,4.119771,1,inverse,0.5282488
3639,5,"(67, 183)",True,d_H,4.6821485,1,inverse,0.5487451
3640,5,"(223, 183)",True,d_H,4.1363792,1,inverse,0.5545492
3641,5,"(224, 183)",True,d_H,4.4996204,1,inverse,0.5371861
3642,5,"(42, 18)",True,d_H,3.168358,1,inverse,0.5484144
3643,5,"(52, 18)",True,d_H,3.825729,1,inverse,0.52413553
3644,5,"(42, 21)",True,d_H,2.742314,1,inverse,0.5215041
3645,5,"(23, 172)",False,d_H,2.7980509,1,inverse,0.495312
3646,5,"(56, 172)",False,d_H,4.806346,1,inverse,0.4808489
3647,5,"(137, 172)",True,d_H,1.8010514,1,inverse,0.55455226
3648,5,"(72, 24)",False,d_H,2.9785311,1,inverse,0.443802
3649,5,"(72, 25)",True,d_H,2.9891372,1,inverse,0.5025978
3650,5,"(128, 162)",True,d_H,3.4501626,1,inverse,0.5151589
3651,5,"(162, 147)",True,d_H,3.8605614,1,inverse,0.50811434
3652,5,"(220, 169)",False,d_H,3.3448696,1,inverse,0.4485444
3653,5,"(158, 28)",False,d_H,3.0215933,1,inverse,0.48572224
3654,5,"(56, 57)",True,d_H,3.9461808,1,inverse,0.5432198
3655,5,"(56, 98)",False,d_H,4.0012507,1,inverse,0.49320605
3656,5,"(99, 56)",False,d_H,4.146894,1,inverse,0.49535108
3657,5,"(100, 56)",True,d_H,3.015586,1,inverse,0.51288086
3658,5,"(109, 56)",False,d_H,4.6160903,1,inverse,0.46383384
3659,5,"(56, 169)",False,d_H,4.588962,1,inverse,0.49674633
3660,5,"(256, 56)",False,d_H,4.22061,1,inverse,0.4705503
3661,5,"(56, 257)",True,d_H,3.3597317,1,inverse,0.53192115
3662,5,"(56, 258)",True,d_H,3.9215245,1,inverse,0.51709837
3663,5,"(259, 56)",False,d_H,3.6215575,1,inverse,0.49809507
3664,5,"(56, 260)",True,d_H,4.7112613,1,inverse,0.5724855
3665,5,"(159, 158)",True,d_H,3.550173,1,inverse,0.50711566
3666,5,"(271, 159)",True,d_H,3.8733366,1,inverse,0.524273
3667,5,"(54, 29)",False,d_H,4.3192945,1,inverse,0.4854807
3668,5,"(241, 29)",False,d_H,3.5073028,1,inverse,0.46534467
3669,5,"(29, 268)",False,d_H,3.0337825,1,inverse,0.4751074
3670,5,"(54, 38)",False,d_H,3.019315,1,inverse,0.4717947
3671,5,"(55, 54)",False,d_H,3.767034,1,inverse,0.46371233
3672,5,"(54, 128)",False,d_H,3.5091467,1,inverse,0.473812
3673,5,"(54, 210)",False,d_H,2.7036974,1,inverse,0.36497605
3674,5,"(238, 54)",False,d_H,3.1563115,1,inverse,0.4677161
3675,5,"(54, 239)",True,d_H,3.773516,1,inverse,0.5597413
3676,5,"(54, 245)",False,d_H,4.1227546,1,inverse,0.4591744
3677,5,"(54, 248)",False,d_H,2.7576663,1,inverse,0.49717265
3678,5,"(249, 54)",True,d_H,4.618153,1,inverse,0.5142545
3679,5,"(248, 55)",False,d_H,2.1737897,1,inverse,0.46441445
3680,5,"(55, 250)",False,d_H,4.2396817,1,inverse,0.4739366
3681,5,"(206, 241)",False,d_H,3.5081124,1,inverse,0.49580655
3682,5,"(267, 268)",False,d_H,1.7479509,1,inverse,0.33066523
3683,5,"(269, 268)",False,d_H,2.2901912,1,inverse,0.4049455
3684,5,"(88, 30)",False,d_H,2.5916862,1,inverse,0.40175286
3685,5,"(207, 88)",False,d_H,1.735576,1,inverse,0.41673857
3686,5,"(206, 242)",False,d_H,2.8481941,1,inverse,0.48362237
3687,5,"(253, 245)",False,d_H,3.2396264,1,inverse,0.4605448
3688,5,"(34, 91)",False,d_H,2.660325,1,inverse,0.454679
3689,5,"(97, 57)",False,d_H,4.1283717,1,inverse,0.4756661
3690,5,"(101, 57)",False,d_H,3.388916,1,inverse,0.49722308
3691,5,"(102, 57)",True,d_H,3.9360821,1,inverse,0.56338376
3692,5,"(57, 103)",True,d_H,4.745091,1,inverse,0.50620335
3693,5,"(168, 57)",True,d_H,5.017959,1,inverse,0.5116806
3694,5,"(246, 57)",False,d_H,3.9747655,1,inverse,0.4720549
3695,5,"(252, 57)",False,d_H,4.34381,1,inverse,0.48587644
3696,5,"(57, 253)",False,d_H,3.519875,1,inverse,0.4718869
3697,5,"(57, 254)",True,d_H,3.9519453,1,inverse,0.5216298
3698,5,"(256, 57)",False,d_H,4.4951663,1,inverse,0.49841937
3699,5,"(259, 57)",False,d_H,3.0133948,1,inverse,0.43138617
3700,5,"(57, 276)",True,d_H,3.7469447,1,inverse,0.5024573
3701,5,"(199, 51)",True,d_H,3.6294158,1,inverse,0.5629494
3702,5,"(199, 201)",True,d_H,3.0709348,1,inverse,0.6780129
3703,5,"(49, 48)",True,d_H,2.536875,1,inverse,0.7085965
3704,5,"(152, 67)",True,d_H,4.7876916,1,inverse,0.5004112
3705,5,"(207, 87)",False,d_H,1.6794239,1,inverse,0.38332126
3706,5,"(256, 90)",True,d_H,3.714954,1,inverse,0.5132702
3707,5,"(146, 151)",False,d_H,4.0026503,1,inverse,0.49923617
3708,5,"(151, 259)",False,d_H,3.3206215,1,inverse,0.44129056
3709,5,"(152, 145)",True,d_H,3.0863917,1,inverse,0.50188446
3710,5,"(152, 164)",True,d_H,1.808857,1,inverse,0.5503569
3711,5,"(209, 210)",False,d_H,1.5174835,1,inverse,0.4117923
3712,5,"(247, 273)",False,d_H,3.4983394,1,inverse,0.49178153
3713,5,"(95, 94)",True,d_H,3.1484928,1,inverse,0.50766367
3714,5,"(250, 144)",False,d_H,3.2298076,1,inverse,0.46554255
3715,5,"(250, 145)",True,d_H,2.8069289,1,inverse,0.55668795
3716,5,"(97, 98)",False,d_H,2.2536666,1,inverse,0.420622
3717,5,"(254, 99)",False,d_H,2.437118,1,inverse,0.49633393
3718,5,"(168, 132)",False,d_H,4.4812818,1,inverse,0.4965645
3719,5,"(168, 169)",False,d_H,3.8694823,1,inverse,0.48196608
3720,5,"(168, 213)",True,d_H,2.2487457,1,inverse,0.6148004
3721,5,"(219, 168)",False,d_H,3.9954863,1,inverse,0.4779094
3722,5,"(168, 226)",True,d_H,4.3511405,1,inverse,0.5104807
3723,5,"(169, 133)",False,d_H,4.210402,1,inverse,0.49532688
3724,5,"(169, 169)",True,d_H,0.0,1,inverse,
3725,5,"(223, 169)",True,d_H,4.411991,1,inverse,0.5128161
3726,5,"(169, 225)",False,d_H,4.188446,1,inverse,0.4870379
3727,5,"(226, 251)",False,d_H,4.3535705,1,inverse,0.49928707
3728,5,"(253, 252)",False,d_H,3.0808766,1,inverse,0.46217108
3729,5,"(255, 252)",False,d_H,3.7179885,1,inverse,0.49194956
3730,5,"(254, 255)",False,d_H,2.5496566,1,inverse,0.457721
3731,5,"(255, 256)",False,d_H,2.783232,1,inverse,0.46427196
3732,5,"(275, 276)",False,d_H,2.657153,1,inverse,0.45140955
3733,5,"(60, 61)",True,d_H,4.062208,1,inverse,0.514454
3734,5,"(61, 190)",False,d_H,4.1308413,1,inverse,0.48119524
3735,5,"(61, 191)",True,d_H,4.42087,1,inverse,0.51131743
3736,5,"(133, 191)",False,d_H,3.7803822,1,inverse,0.47735527
3737,5,"(187, 191)",True,d_H,4.1326594,1,inverse,0.5097299
3738,5,"(226, 191)",False,d_H,3.8973904,1,inverse,0.49203902
3739,5,"(116, 195)",False,d_H,2.9276655,1,inverse,0.45599046
3740,5,"(192, 195)",False,d_H,2.7828343,1,inverse,0.4495274
3741,5,"(190, 132)",False,d_H,3.3366396,1,inverse,0.45374665
3742,5,"(186, 190)",True,d_H,3.406367,1,inverse,0.50495946
3743,5,"(65, 62)",True,d_H,3.7800765,1,inverse,0.51735
3744,5,"(63, 65)",False,d_H,3.2080977,1,inverse,0.48208275
3745,5,"(66, 65)",True,d_H,3.3434832,1,inverse,0.57268625
3746,5,"(173, 64)",False,d_H,1.4719224,1,inverse,0.30965447
3747,5,"(174, 64)",False,d_H,2.853245,1,inverse,0.45326394
3748,5,"(219, 202)",False,d_H,3.142083,1,inverse,0.4892556
3749,5,"(80, 79)",True,d_H,2.4289117,1,inverse,0.51154494
3750,5,"(80, 182)",True,d_H,3.718834,1,inverse,0.50761205
3751,5,"(132, 83)",False,d_H,3.2271261,1,inverse,0.43464732
3752,5,"(231, 132)",True,d_H,3.4052856,1,inverse,0.52250016
3753,5,"(177, 133)",True,d_H,3.717994,1,inverse,0.52194387
3754,5,"(133, 232)",True,d_H,3.7311733,1,inverse,0.5485655
3755,5,"(135, 86)",False,d_H,3.0371616,1,inverse,0.4806758
3756,5,"(135, 187)",False,d_H,3.4152286,1,inverse,0.4869797
3757,5,"(146, 144)",False,d_H,2.4290595,1,inverse,0.42457113
3758,5,"(105, 104)",False,d_H,2.9390101,1,inverse,0.46356678
3759,5,"(270, 269)",False,d_H,2.9171576,1,inverse,0.43057144
3760,5,"(270, 271)",False,d_H,2.8649845,1,inverse,0.4513155
3761,5,"(117, 116)",False,d_H,0.9711491,1,inverse,0.31456375
3762,5,"(120, 121)",False,d_H,2.8300793,1,inverse,0.48310074
3763,5,"(180, 192)",True,d_H,2.7710292,1,inverse,0.566803
3764,5,"(192, 181)",False,d_H,2.7224956,1,inverse,0.49726456
3765,5,"(125, 234)",True,d_H,2.9282725,1,inverse,0.5090035
3766,5,"(147, 129)",True,d_H,1.2461921,1,inverse,0.50383043
3767,5,"(224, 187)",False,d_H,3.4016576,1,inverse,0.46291575
3768,5,"(139, 138)",False,d_H,2.8371706,1,inverse,0.43741497
3769,5,"(275, 139)",True,d_H,3.4492028,1,inverse,0.52611536
3770,5,"(272, 271)",False,d_H,2.9741926,1,inverse,0.43771228
3771,5,"(218, 200)",False,d_H,0.28593567,1,inverse,0.105977975
3772,5,"(225, 226)",True,d_H,4.083114,1,inverse,0.55398834
3773,5,"(205, 221)",True,d_H,4.604309,1,inverse,0.5857526
3774,5,"(73, 1)",True,d_H,3.4234965,0,inverse,0.4594257
3775,5,"(13, 7)",True,d_H,4.1342764,0,inverse,0.4882742
3776,5,"(40, 13)",False,d_H,4.2538595,0,inverse,0.5122633
3777,5,"(13, 44)",True,d_H,3.5134525,0,inverse,0.44773987
3778,5,"(13, 77)",True,d_H,3.4163423,0,inverse,0.43138808
3779,5,"(13, 112)",True,d_H,3.8612828,0,inverse,0.4521033
3780,5,"(13, 169)",True,d_H,4.4914503,0,inverse,0.4762396
3781,5,"(57, 29)",True,d_H,3.9234245,0,inverse,0.48108643
3782,5,"(57, 32)",True,d_H,3.521046,0,inverse,0.49762955
3783,5,"(38, 57)",False,d_H,3.454633,0,inverse,0.5098741
3784,5,"(33, 57)",True,d_H,3.6376817,0,inverse,0.46017486
3785,5,"(91, 57)",True,d_H,4.230503,0,inverse,0.47538662
3786,5,"(57, 112)",True,d_H,3.9534535,0,inverse,0.44303566
3787,5,"(115, 57)",True,d_H,4.8648043,0,inverse,0.49273226
3788,5,"(174, 57)",True,d_H,3.2063766,0,inverse,0.45594573
3789,5,"(179, 57)",True,d_H,4.3911676,0,inverse,0.47930166
3790,5,"(57, 242)",True,d_H,4.250377,0,inverse,0.49152824
3791,5,"(73, 9)",True,d_H,2.819748,0,inverse,0.47660208
3792,5,"(73, 21)",True,d_H,3.2645574,0,inverse,0.44674653
3793,5,"(170, 83)",True,d_H,4.271538,0,inverse,0.47539502
3794,5,"(85, 170)",False,d_H,3.7639217,0,inverse,0.52348906
3795,5,"(170, 179)",True,d_H,4.6836705,0,inverse,0.49105698
3796,5,"(185, 170)",True,d_H,4.2542505,0,inverse,0.4864841
3797,5,"(170, 233)",True,d_H,4.1854777,0,inverse,0.49380893
3798,5,"(131, 226)",False,d_H,3.7928128,0,inverse,0.50497204
3799,5,"(167, 226)",False,d_H,4.245623,0,inverse,0.53460026
3800,5,"(226, 186)",False,d_H,3.5128996,0,inverse,0.5119971
3801,5,"(56, 32)",False,d_H,3.2570088,0,inverse,0.5095159
3802,5,"(56, 54)",True,d_H,4.594097,0,inverse,0.48708808
3803,5,"(56, 55)",True,d_H,4.1523194,0,inverse,0.48049176
3804,5,"(59, 56)",True,d_H,4.0680294,0,inverse,0.46537867
3805,5,"(60, 56)",True,d_H,4.583839,0,inverse,0.49856016
3806,5,"(68, 56)",True,d_H,3.958935,0,inverse,0.48851687
3807,5,"(56, 75)",True,d_H,4.01444,0,inverse,0.47463292
3808,5,"(56, 112)",True,d_H,3.974303,0,inverse,0.44175622
3809,5,"(158, 56)",True,d_H,4.634767,0,inverse,0.49278018
3810,5,"(56, 240)",False,d_H,4.2448077,0,inverse,0.7042835
3811,5,"(264, 56)",True,d_H,4.7519784,0,inverse,0.48111856
3812,5,"(56, 265)",False,d_H,3.526771,0,inverse,0.52203876
3813,5,"(67, 60)",False,d_H,5.03876,0,inverse,0.526007
3814,5,"(63, 67)",True,d_H,3.4245298,0,inverse,0.42603
3815,5,"(114, 67)",True,d_H,3.866741,0,inverse,0.48988095
3816,5,"(162, 67)",True,d_H,3.5837572,0,inverse,0.46346897
3817,5,"(225, 27)",False,d_H,2.8628416,0,inverse,0.52164197
3818,5,"(225, 131)",False,d_H,3.7710712,0,inverse,0.5100695
3819,5,"(71, 3)",True,d_H,3.5048969,0,inverse,0.44859874
3820,5,"(81, 3)",False,d_H,4.188182,0,inverse,0.57393086
3821,5,"(112, 3)",True,d_H,3.474119,0,inverse,0.43354583
3822,5,"(3, 188)",True,d_H,3.9094381,0,inverse,0.48930103
3823,5,"(88, 71)",True,d_H,3.492,0,inverse,0.4531014
3824,5,"(115, 71)",True,d_H,4.4455447,0,inverse,0.49579468
3825,5,"(71, 152)",True,d_H,4.020283,0,inverse,0.4622998
3826,5,"(24, 81)",False,d_H,3.4369254,0,inverse,0.507448
3827,5,"(70, 81)",False,d_H,4.203594,0,inverse,0.563897
3828,5,"(83, 24)",False,d_H,3.935366,0,inverse,0.5261734
3829,5,"(83, 61)",True,d_H,4.464001,0,inverse,0.48398268
3830,5,"(83, 198)",True,d_H,4.351508,0,inverse,0.4908075
3831,5,"(212, 83)",True,d_H,1.5533122,0,inverse,0.33901295
3832,5,"(134, 124)",False,d_H,3.700731,0,inverse,0.5104261
3833,5,"(188, 124)",False,d_H,3.5705273,0,inverse,0.52022153
3834,5,"(224, 130)",False,d_H,3.8242714,0,inverse,0.5201074
3835,5,"(4, 175)",True,d_H,4.5453644,0,inverse,0.4679593
3836,5,"(60, 175)",True,d_H,4.1506696,0,inverse,0.44997874
3837,5,"(111, 175)",False,d_H,4.3834305,0,inverse,0.51108325
3838,5,"(175, 158)",True,d_H,3.996759,0,inverse,0.47384194
3839,5,"(182, 175)",True,d_H,4.677693,0,inverse,0.48702487
3840,5,"(233, 175)",False,d_H,3.7873273,0,inverse,0.50515455
3841,5,"(182, 176)",True,d_H,4.036954,0,inverse,0.4918161
3842,5,"(176, 234)",True,d_H,2.913269,0,inverse,0.4577897
3843,5,"(188, 119)",True,d_H,1.707267,0,inverse,0.4046247
3844,5,"(125, 188)",True,d_H,3.4135485,0,inverse,0.4807095
3845,5,"(131, 188)",True,d_H,4.077423,0,inverse,0.4921587
3846,5,"(188, 167)",True,d_H,3.9601185,0,inverse,0.47985393
3847,5,"(188, 187)",True,d_H,3.5465744,0,inverse,0.49084273
3848,5,"(198, 11)",False,d_H,4.056651,0,inverse,0.53786534
3849,5,"(198, 189)",False,d_H,4.1376743,0,inverse,0.51401585
3850,5,"(221, 198)",True,d_H,4.134418,0,inverse,0.49864715
3851,5,"(27, 4)",False,d_H,3.0014021,0,inverse,0.52714777
3852,5,"(54, 4)",True,d_H,4.568318,0,inverse,0.49698475
3853,5,"(84, 4)",True,d_H,3.5941055,0,inverse,0.4947244
3854,5,"(4, 205)",False,d_H,3.6605904,0,inverse,0.51924133
3855,5,"(54, 28)",True,d_H,4.2583447,0,inverse,0.4694563
3856,5,"(54, 32)",False,d_H,3.7042422,0,inverse,0.5031671
3857,5,"(54, 30)",True,d_H,4.0374546,0,inverse,0.4958931
3858,5,"(58, 54)",False,d_H,5.282778,0,inverse,0.513006
3859,5,"(54, 59)",True,d_H,4.688714,0,inverse,0.4941327
3860,5,"(54, 61)",True,d_H,4.6143384,0,inverse,0.47512877
3861,5,"(95, 54)",True,d_H,4.4606,0,inverse,0.49686882
3862,5,"(54, 100)",True,d_H,3.2281713,0,inverse,0.47110403
3863,5,"(54, 147)",False,d_H,4.6740527,0,inverse,0.5287671
3864,5,"(157, 54)",False,d_H,4.3242106,0,inverse,0.5054368
3865,5,"(204, 54)",True,d_H,3.852543,0,inverse,0.49299216
3866,5,"(209, 54)",False,d_H,3.7414362,0,inverse,0.54866564
3867,5,"(272, 54)",False,d_H,5.1515813,0,inverse,0.5204005
3868,5,"(22, 61)",True,d_H,4.0021286,0,inverse,0.48236778
3869,5,"(61, 31)",True,d_H,3.2383575,0,inverse,0.47783133
3870,5,"(61, 79)",True,d_H,3.3452673,0,inverse,0.44339678
3871,5,"(85, 61)",False,d_H,3.8674846,0,inverse,0.51812726
3872,5,"(61, 88)",True,d_H,4.1076508,0,inverse,0.480391
3873,5,"(61, 89)",True,d_H,3.7790885,0,inverse,0.45233774
3874,5,"(61, 109)",True,d_H,5.009029,0,inverse,0.49561015
3875,5,"(61, 241)",False,d_H,3.978651,0,inverse,0.5298393
3876,5,"(243, 61)",False,d_H,3.9104648,0,inverse,0.53042895
3877,5,"(69, 138)",True,d_H,3.7249987,0,inverse,0.48467132
3878,5,"(69, 155)",True,d_H,2.9820745,0,inverse,0.44153792
3879,5,"(82, 72)",False,d_H,3.0870821,0,inverse,0.54105836
3880,5,"(151, 82)",False,d_H,4.2750087,0,inverse,0.64924735
3881,5,"(131, 84)",False,d_H,4.3867016,0,inverse,0.5553061
3882,5,"(84, 232)",False,d_H,3.5032272,0,inverse,0.583705
3883,5,"(251, 113)",False,d_H,3.7214699,0,inverse,0.5085518
3884,5,"(205, 55)",True,d_H,4.0794706,0,inverse,0.48995522
3885,5,"(219, 205)",True,d_H,2.7803988,0,inverse,0.44004357
3886,5,"(5, 21)",True,d_H,2.9448123,0,inverse,0.4591918
3887,5,"(5, 52)",True,d_H,3.3262165,0,inverse,0.47894138
3888,5,"(166, 5)",True,d_H,2.3959,0,inverse,0.40076
3889,5,"(19, 21)",False,d_H,3.6677048,0,inverse,0.5122666
3890,5,"(21, 75)",True,d_H,3.2774997,0,inverse,0.40196663
3891,5,"(21, 182)",True,d_H,3.919983,0,inverse,0.4680939
3892,5,"(168, 52)",True,d_H,3.5602615,0,inverse,0.44571805
3893,5,"(233, 52)",True,d_H,3.4388797,0,inverse,0.49008396
3894,5,"(75, 166)",True,d_H,3.3320866,0,inverse,0.44753024
3895,5,"(77, 166)",True,d_H,3.4605777,0,inverse,0.47202995
3896,5,"(80, 166)",True,d_H,3.7663126,0,inverse,0.49554867
3897,5,"(166, 109)",False,d_H,4.4600954,0,inverse,0.5279056
3898,5,"(168, 166)",False,d_H,4.5345726,0,inverse,0.50438154
3899,5,"(186, 166)",True,d_H,3.1480277,0,inverse,0.46544582
3900,5,"(166, 190)",False,d_H,4.345338,0,inverse,0.50045526
3901,5,"(166, 191)",True,d_H,3.9670737,0,inverse,0.4762537
3902,5,"(233, 166)",False,d_H,4.0807376,0,inverse,0.50825965
3903,5,"(6, 76)",True,d_H,2.279642,0,inverse,0.39515126
3904,5,"(169, 22)",True,d_H,3.847178,0,inverse,0.47227934
3905,5,"(22, 179)",False,d_H,3.9450555,0,inverse,0.5143455
3906,5,"(22, 182)",False,d_H,4.196511,0,inverse,0.50341016
3907,5,"(40, 14)",False,d_H,4.0451236,0,inverse,0.5219715
3908,5,"(40, 47)",True,d_H,2.7204325,0,inverse,0.47687307
3909,5,"(40, 167)",False,d_H,3.9618063,0,inverse,0.5272441
