,theta,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
854,0.1,0.6854022376300073,0.6560622906644771,"(23, 87)",0,0,True,0.4890642106642833,0.4926655393962329
855,0.1,0.6868976679645262,0.67007716840765,"(23, 51)",0,0,True,0.4938022065310197,0.49579497425402946
856,0.1,0.7029285527968064,0.6848359953657986,"(78, 87)",0,0,True,0.49348140235497356,0.4954769840221515
857,0.1,0.592988109411614,0.6288835965487363,"(84, 87)",0,1,False,0.5146887299877813,0.5089729083494067
858,0.1,0.6457761466386341,0.627326213121213,"(37, 78)",0,0,True,0.49275394732560956,0.49538764745698755
859,0.1,0.6093025198833256,0.5580981153023548,"(88, 37)",0,0,True,0.47806905228690977,0.487201695046004
860,0.1,0.5241567453652043,0.5881059198660923,"(88, 1)",0,1,False,0.528747334824724,0.5159818475200584
861,0.1,0.5327214454968838,0.6536558416772302,"(57, 4)",0,1,False,0.5509679330040131,0.5301968053336443
862,0.1,0.7251928015215711,0.6839424861120292,"(67, 4)",0,0,True,0.48536325228260563,0.4896888832126485
863,0.1,0.6520155656646283,0.6687261494777342,"(67, 42)",0,1,False,0.5063262118631972,0.5041775487409125
864,0.1,0.7245224025324251,0.699346841597176,"(73, 42)",0,0,True,0.49115945476066564,0.4937064421720735
865,0.1,0.6132587435277893,0.49724735186908164,"(90, 73)",0,0,True,0.447766431836987,0.4710296366142481
866,0.1,0.6462296402624286,0.6029586565770948,"(33, 90)",0,0,True,0.4826803598005158,0.48918394167183493
867,0.1,0.7218952903676471,0.7103278237569643,"(54, 33)",0,0,True,0.49596170928376865,0.4971081655927253
868,0.1,0.637678851179169,0.6443127750391481,"(15, 93)",0,1,False,0.5025873506988295,0.5016584748826882
869,0.1,0.7469025928434804,0.739016088514843,"(93, 6)",0,0,True,0.49734625305288305,0.4980283841368712
870,0.1,0.7303777836104952,0.6840461400862919,"(53, 15)",0,0,True,0.4836217265743394,0.48841916068442687
871,0.1,0.6546922317692689,0.6176393097741755,"(69, 53)",0,0,True,0.4854389674447019,0.4907378291611954
872,0.1,0.46085829587929616,0.47283124843998303,"(84, 69)",0,1,False,0.5064116346988848,0.5029932023835629
873,0.1,0.5358535340235682,0.5355227173652469,"(85, 69)",0,0,True,0.49984561135367134,0.49991729583617395
874,0.1,0.8290746224144943,0.7985061352595932,"(6, 56)",0,0,True,0.4906092256833433,0.49235847324286125
875,0.1,0.6941359567390566,0.7346899156711784,"(16, 56)",0,1,False,0.5141913579937185,0.5101371004615686
876,0.1,0.5685653604590364,0.5626038213626684,"(20, 98)",0,0,True,0.497364877335693,0.49850961963990875
877,0.1,0.5992392874818341,0.6102413755990153,"(86, 20)",0,1,False,0.5045482695395709,0.50275049428467
878,0.1,0.6586278019711718,0.6215441955163394,"(86, 38)",0,0,True,0.48551616246581975,0.4907301606807934
879,0.1,0.7253421275738982,0.6139465852703232,"(0, 39)",0,0,True,0.45841242398474097,0.47217987672507156
880,0.1,0.5978187209680067,0.6295033187151994,"(83, 5)",0,1,False,0.5129080211724101,0.5079204868240926
881,0.1,0.5871365441346074,0.5376555068485604,"(43, 83)",0,0,True,0.47800436212062664,0.4876322639781551
882,0.1,0.6365017197551575,0.6579178189579714,"(17, 5)",0,1,False,0.5082724721631231,0.5053538201751091
883,0.1,0.6682055331682966,0.6264302833861539,"(32, 17)",0,0,True,0.4838660226884023,0.4895577061430928
884,0.1,0.6779791198849091,0.7164992329465714,"(3, 32)",0,1,False,0.5138116568763679,0.5096288376897917
885,0.1,0.5642177857790204,0.2408236303526161,"(91, 79)",0,0,True,0.2991443986941882,0.4198487896075302
886,0.1,0.609400703910928,0.7999069581417287,"(79, 12)",0,1,False,0.5675885966423145,0.5474830432924067
887,0.1,0.6542234160099168,0.5785078972824456,"(36, 12)",0,0,True,0.4692895289058362,0.48108015815644956
888,0.1,0.6176078173054791,0.675990703295456,"(36, 22)",0,1,False,0.5225660763599418,0.5145915770424382
889,0.1,0.5954568650041234,0.6254755658910521,"(82, 9)",0,1,False,0.5122933506094679,0.5075041117199298
890,0.1,0.7477153442484941,0.5777386670119607,"(44, 82)",0,0,True,0.43587982842388767,0.4576078479975809
891,0.1,0.6654056519094474,0.6820567225636701,"(7, 44)",0,1,False,0.506178677404901,0.5041626714861158
892,0.1,0.6643373574672304,0.6690132498919602,"(64, 7)",0,1,False,0.5017534369425873,0.5011689709763211
893,0.1,0.553723209207609,0.52160506052107,"(46, 62)",0,0,True,0.48506588658054955,0.4919711530133027
894,0.1,0.6470637304422868,0.6291708936572199,"(46, 29)",0,0,True,0.4929899892828516,0.4955269101427513
895,0.1,0.6352818464640674,0.6577496841868063,"(85, 29)",0,1,False,0.5086880471164649,0.5056167231541051
896,0.1,0.6398186782468741,0.6754132149177208,"(74, 2)",0,1,False,0.5135316581265386,0.5088976947607489
897,0.1,0.6922184112245814,0.600400240716092,"(2, 70)",0,0,True,0.46448365866814695,0.47706157045760145
898,0.1,0.6432590325086517,0.6506338047255201,"(74, 77)",0,1,False,0.5028498388756184,0.501843684698144
899,0.1,0.6854644022357355,0.7190990683707976,"(6, 77)",0,1,False,0.5119733521620556,0.508407873902868
900,0.1,0.5438317502017342,0.4597521226587362,"(75, 65)",0,0,True,0.45811031353894244,0.4789924675154299
901,0.1,0.6372628048280559,0.5927778774337813,"(71, 95)",0,0,True,0.48191729426685537,0.48888060178050585
902,0.1,0.659887218740082,0.6541601626213998,"(21, 95)",0,0,True,0.4978208334798595,0.49856823988370613
903,0.1,0.63958559246003,0.6128177494536992,"(21, 70)",0,0,True,0.48931340962192404,0.4933084387953263
904,0.1,0.6509826199101355,0.6551032979257145,"(59, 89)",0,1,False,0.501577491173937,0.5010301680462085
905,0.1,0.6359985124671795,0.6159911549168681,"(63, 89)",0,0,True,0.4920097752914704,0.49499832745641653
906,0.1,0.5560413848223724,0.5260876895493822,"(41, 63)",0,0,True,0.48615983250871425,0.4925121360308988
907,0.1,0.5636636584458976,0.6693477522284861,"(61, 41)",0,1,False,0.5428560891114486,0.5263964592326767
908,0.1,0.5622469077259105,0.661600020580169,"(68, 61)",0,1,False,0.5405904981073788,0.5248178667229727
909,0.1,0.7212610658497842,0.6835846246423969,"(28, 68)",0,0,True,0.48659054105999805,0.4905820037534311
910,0.1,0.7278454975382698,0.6641127308078838,"(28, 51)",0,0,True,0.47710679622688473,0.4840721993345286
911,0.1,0.7265006201918797,0.711378437864302,"(51, 66)",0,0,True,0.4947414971228454,0.49621952646118056
912,0.1,0.6182877259875965,0.5878340261829462,"(11, 72)",0,0,True,0.48737536249974533,0.4923871634027881
913,0.1,0.6713127036688717,0.6601771011696376,"(11, 48)",0,0,True,0.49581836734356943,0.497216128142189
914,0.1,0.6333432336640096,0.7080342817136612,"(48, 60)",0,1,False,0.5278411734181417,0.5186640859591427
915,0.1,0.6686955401992303,0.7421007955426253,"(60, 97)",0,1,False,0.5260155394098027,0.5183430780266616
916,0.1,0.6283488221937719,0.624584845026302,"(47, 97)",0,0,True,0.4984979343815458,0.4990590068190942
917,0.1,0.5254259104893843,0.5701834530928217,"(47, 14)",0,1,False,0.5204258671435128,0.5111875181084483
918,0.1,0.6264774099803117,0.6180429685942876,"(31, 58)",0,0,True,0.49661136871230493,0.4978914021539152
919,0.1,0.6691055544293681,0.6749426868859761,"(31, 16)",0,1,False,0.50217147431066,0.5014592789707608
920,0.1,0.544737308827767,0.535536137411749,"(24, 49)",0,0,True,0.4957412766887644,0.4976997233747224
921,0.1,0.657110070098877,0.6236720636730797,"(30, 49)",0,0,True,0.4869462551264199,0.4916412772032249
922,0.1,0.6007247244798388,0.580997498318768,"(30, 10)",0,0,True,0.49165318812641434,0.4950683533934131
923,0.1,0.6600957710733338,0.6530367656164013,"(10, 94)",0,0,True,0.4973121504266707,0.4982352559637955
924,0.1,0.6038037588391372,0.5993605438493694,"(76, 45)",0,0,True,0.4981535294141294,0.4988891980800265
925,0.1,0.7266573173899372,0.6146202548292415,"(8, 76)",0,0,True,0.458234945218935,0.47201999603023587
926,0.1,0.602519515038991,0.5257877987641385,"(18, 64)",0,0,True,0.4659969782451304,0.48082647742727186
927,0.1,0.7374229632114914,0.6935711453521011,"(64, 13)",0,0,True,0.48467784821860377,0.4890388019943335
928,0.1,0.6529783831333744,0.6342824936053086,"(13, 50)",0,0,True,0.4927381116501294,0.49532616375680366
929,0.1,0.5340756018801779,0.5466632245181766,"(96, 50)",0,1,False,0.5058236191439277,0.5031468641083517
930,0.1,0.5543956227636734,0.6256451103624379,"(99, 96)",0,1,False,0.530189418720324,0.5178048403631599
931,0.1,0.5963256879976532,0.6325816030336987,"(99, 3)",0,1,False,0.514751281606287,0.5090629860126815
932,0.1,0.7246146676466971,0.7708704555555946,"(66, 3)",0,1,False,0.5154651447852084,0.511561885568545
933,0.1,0.6791763359665319,0.4657434507808979,"(92, 81)",0,0,True,0.40679133697568043,0.446843415133734
934,0.1,0.6739221408902436,0.6355730000715618,"(81, 26)",0,0,True,0.4853572802146807,0.49041388958958104
935,0.1,0.5559939633210121,0.5380004269803093,"(34, 26)",0,0,True,0.4917762209293656,0.4955017372800527
936,0.12000000000000001,0.7105742160673292,0.781507909355519,"(1, 0)",1,1,True,0.5237700365414161,0.5177259914535237
937,0.12000000000000001,0.648246734054248,0.6923708830618864,"(99, 0)",0,1,False,0.5164566496979788,0.5110292478691688
938,0.12000000000000001,0.43758071249161845,0.473104904221412,"(0, 19)",0,1,False,0.5195040917951533,0.5088801140836257
939,0.12000000000000001,0.6781744061625931,0.6584976032063221,"(1, 2)",1,0,False,0.4926396293113219,0.49508095797139495
940,0.12000000000000001,0.8137810302913708,0.7929057961447793,"(4, 3)",1,0,False,0.493503639351766,0.49478138097412544
941,0.12000000000000001,0.6958761622019687,0.6527812959175986,"(3, 87)",0,0,True,0.4840230497281136,0.48922795050232726
942,0.12000000000000001,0.6215764257264571,0.6047627990596302,"(18, 4)",0,0,True,0.4931447896605608,0.4957966923550634
943,0.12000000000000001,0.7485084620724229,0.7527009790550033,"(4, 56)",0,1,False,0.5013963797681128,0.5010481277103832
944,0.12000000000000001,0.7047360098734581,0.6656903915639728,"(68, 5)",0,0,True,0.48575420822726023,0.4902398353877539
945,0.12000000000000001,0.7067469348473631,0.6855029660127774,"(7, 6)",1,0,False,0.4923706337413057,0.49468920752265416
946,0.12000000000000001,0.5177024420470436,0.5095762249213924,"(6, 24)",0,0,True,0.49604478444508526,0.4979684568980558
947,0.12000000000000001,0.6935917013449026,0.6576880045955423,"(7, 8)",1,0,False,0.48671492786004195,0.49102503990866625
948,0.12000000000000001,0.705807296440751,0.7097057869636207,"(8, 9)",1,1,True,0.5013770591627079,0.5009746213963412
949,0.12000000000000001,0.5926919541008796,0.6167965290284899,"(10, 9)",1,1,True,0.509964780675399,0.5060258519677299
950,0.12000000000000001,0.6798097834111155,0.5687227661779268,"(12, 11)",1,0,False,0.4555129670949495,0.4722567698662129
951,0.12000000000000001,0.64219279438891,0.6344902521732612,"(13, 12)",1,0,False,0.4969833772617291,0.49807437396655907
952,0.12000000000000001,0.5953894974448692,0.6566290260035376,"(13, 14)",1,1,True,0.5244563189009367,0.5153050992381628
953,0.12000000000000001,0.6467200696619247,0.7401014090148894,"(14, 15)",1,1,True,0.533667397278149,0.5233283851966403
954,0.12000000000000001,0.6315329433325159,0.6633294113951682,"(15, 16)",1,1,True,0.5122779336145499,0.5079484473600687
955,0.12000000000000001,0.6777487922312331,0.7382956443203672,"(17, 16)",1,1,True,0.5213788672608961,0.515132090550284
956,0.12000000000000001,0.5638635390750603,0.581077883998549,"(18, 17)",1,1,True,0.5075175657795997,0.5043034799592291
957,0.12000000000000001,0.658847425942095,0.6397007148108143,"(20, 21)",1,0,False,0.49262764678089666,0.49521346844344827
958,0.12000000000000001,0.6673572247050796,0.6865479977204632,"(20, 54)",0,1,False,0.5070871921821097,0.504797546015756
959,0.12000000000000001,0.6415377917365437,0.6451406090199913,"(22, 21)",1,1,True,0.5014000457617572,0.5009007033465793
960,0.12000000000000001,0.6248320795799349,0.7311470922471638,"(22, 23)",1,1,True,0.5392023029837456,0.5265537467218677
961,0.12000000000000001,0.614946501282758,0.5744472878954344,"(24, 23)",1,0,False,0.4829748508207251,0.4898765803065236
962,0.12000000000000001,0.7505014432253843,0.7171514827794038,"(23, 50)",0,0,True,0.4886383354487069,0.49166328256274155
963,0.12000000000000001,0.6538684576623716,0.6459670579985011,"(54, 25)",0,0,True,0.49696061556686527,0.4980246603610746
964,0.12000000000000001,0.6890249430424883,0.6526076700699646,"(25, 78)",0,0,True,0.4864280009979635,0.49089668781583096
965,0.12000000000000001,0.603093142923628,0.6418861533153227,"(26, 27)",1,1,True,0.515579781330054,0.5096970365411279
966,0.12000000000000001,0.6198193134016138,0.6045384456749998,"(27, 28)",1,0,False,0.4937596394463419,0.49617985740323095
967,0.12000000000000001,0.5526010711715378,0.565833959392614,"(29, 28)",1,1,True,0.5059158055047692,0.5033081737810686
968,0.12000000000000001,0.571002056641842,0.6543955729380259,"(29, 30)",1,1,True,0.5340271248626357,0.5208363050037556
969,0.12000000000000001,0.6489671986716642,0.6398452707771092,"(30, 31)",1,0,False,0.4964611112513303,0.49771953383938977
970,0.12000000000000001,0.6053928962893033,0.6353727817844329,"(32, 31)",1,1,True,0.5120812035765178,0.5074944100549158
971,0.12000000000000001,0.7390296231607767,0.6737058324324318,"(42, 32)",0,0,True,0.4768803881612373,0.48367485712267877
972,0.12000000000000001,0.5834995163167415,0.6082773973064685,"(33, 34)",1,1,True,0.5103953519767378,0.5061941533457177
973,0.12000000000000001,0.5381993404449882,0.6618691541751153,"(33, 46)",0,1,False,0.5515261480009424,0.5308781087375835
974,0.12000000000000001,0.7834039433037229,0.8171184699283464,"(34, 35)",1,1,True,0.5105323506705979,0.5084278333663207
975,0.12000000000000001,0.547399004590794,0.6406279388135614,"(36, 35)",1,1,True,0.5392368770507909,0.5232903667199328
976,0.12000000000000001,0.5699333642540477,0.6845713814277448,"(36, 94)",0,1,False,0.5456905474324827,0.5286281588513634
977,0.12000000000000001,0.6835782167601323,0.6389512799300032,"(37, 38)",1,0,False,0.4831281884669431,0.4888451170358254
978,0.12000000000000001,0.4543294524918674,0.4946554407644263,"(38, 39)",1,1,True,0.5212469073844719,0.5100801310917192
979,0.12000000000000001,0.5940087251251379,0.6362516246975938,"(40, 39)",1,1,True,0.5171682764459339,0.5105591547384497
980,0.12000000000000001,0.7048824828532175,0.7024558355484379,"(40, 41)",1,0,False,0.4991378592933022,0.49939333847150486
981,0.12000000000000001,0.7058075883488664,0.7195280325224007,"(42, 41)",1,1,True,0.504813057350362,0.5034300572343613
982,0.12000000000000001,0.6118037223669882,0.6170660975012189,"(43, 42)",1,1,True,0.5021411442648966,0.5013155907475493
983,0.12000000000000001,0.6431852994321666,0.5571159963854402,"(44, 43)",1,0,False,0.46414679241510826,0.4784959476333963
984,0.12000000000000001,0.6419654349973144,0.6668704844270774,"(47, 48)",1,1,True,0.5095141984797895,0.5062259405515054
985,0.12000000000000001,0.6294198625403145,0.6350147761455389,"(49, 48)",1,1,True,0.5022124170890475,0.5013987247526112
986,0.12000000000000001,0.7097515230520114,0.6878886051177017,"(49, 50)",1,0,False,0.492178631146295,0.4945344882184022
987,0.12000000000000001,0.5278631406172595,0.6345183152145997,"(52, 51)",1,1,True,0.5458778717013394,0.5266385465889416
988,0.12000000000000001,0.6839169212031401,0.6640923780024678,"(60, 51)",0,0,True,0.49264673351572763,0.4950440265120684
989,0.12000000000000001,0.5654038018663333,0.5879256349286758,"(53, 52)",1,1,True,0.5097638334476784,0.5056302202814871
990,0.12000000000000001,0.3935240406365534,0.4412522569848003,"(56, 55)",1,1,True,0.5285874290419156,0.51192978951859
991,0.12000000000000001,0.5732032887356946,0.5838781137321003,"(57, 58)",1,1,True,0.5046128236845042,0.5026686809073804
992,0.12000000000000001,0.48939393108605483,0.6012702023040591,"(58, 59)",1,1,True,0.5512881407726589,0.5279399318343219
993,0.12000000000000001,0.49410330666736485,0.5769766946844919,"(59, 60)",1,1,True,0.5386868338091128,0.5207064973446485
994,0.12000000000000001,0.49800164741749475,0.48061803713601753,"(61, 62)",1,0,False,0.49111830134021456,0.49565420686698114
995,0.12000000000000001,0.5763824016748125,0.6855228272320258,"(64, 63)",1,1,True,0.5432443035566781,0.5272580544321618
996,0.12000000000000001,0.6505072819506919,0.646587822772827,"(64, 65)",1,0,False,0.4984891396307057,0.49902013645993515
997,0.12000000000000001,0.502518026428614,0.5467778875431187,"(66, 65)",1,1,True,0.5210902665898006,0.5110631593364692
998,0.12000000000000001,0.5672452083650685,0.6021286084263892,"(67, 66)",1,1,True,0.5149154186456107,0.5087199657912358
999,0.12000000000000001,0.6929547651890271,0.6896702767263737,"(67, 68)",1,0,False,0.49881222733456965,0.49917887862251537
1000,0.12000000000000001,0.6455573101340701,0.6769790995761711,"(95, 68)",0,1,False,0.5118793665003843,0.507854801098514
1001,0.12000000000000001,0.7256400930584407,0.6821987717080943,"(70, 69)",1,0,False,0.48457162874333976,0.4891413772614171
1002,0.12000000000000001,0.5086555850863925,0.5977461307670617,"(71, 70)",1,1,True,0.5402613916826523,0.5222579163779815
1003,0.12000000000000001,0.5687015113001693,0.5865925038018792,"(72, 71)",1,1,True,0.5077430473402607,0.504472628823307
1004,0.12000000000000001,0.6481293123337896,0.7220374516855383,"(72, 73)",1,1,True,0.5269704904879396,0.518468628663336
1005,0.12000000000000001,0.7664534273077478,0.6756149203558209,"(72, 83)",0,0,True,0.46850409098185153,0.4773059763483783
1006,0.12000000000000001,0.5873494401058762,0.6491159146852311,"(74, 73)",1,1,True,0.5249770340673192,0.5154367112438127
1007,0.12000000000000001,0.7080027480930203,0.6804558850577346,"(75, 74)",1,0,False,0.4900800562661434,0.4931137196951516
1008,0.12000000000000001,0.6215584911378357,0.6867978083405879,"(75, 76)",1,1,True,0.5249317854886929,0.5163040469799073
1009,0.12000000000000001,0.6693442155492001,0.7117464179692427,"(76, 77)",1,1,True,0.5153509847185118,0.5105989626217109
1010,0.12000000000000001,0.5786413688027662,0.548317886551206,"(77, 78)",1,0,False,0.486546327159789,0.49241971027648435
1011,0.12000000000000001,0.6288090745528876,0.7239731678512752,"(80, 79)",1,1,True,0.5351734707609934,0.5237730848718402
1012,0.12000000000000001,0.5630183785480629,0.5950146021641937,"(81, 82)",1,1,True,0.5138149017122342,0.5079983735488827
1013,0.12000000000000001,0.631812732871434,0.6824389312427698,"(82, 83)",1,1,True,0.5192604657668277,0.5126538470448316
1014,0.12000000000000001,0.3095915072691757,0.3479221451174328,"(84, 85)",1,1,True,0.5291481687940065,0.5095814863672957
1015,0.12000000000000001,0.6350961135677651,0.6536174129599263,"(86, 85)",1,1,True,0.507185964533974,0.5046301924875947
1016,0.12000000000000001,0.5713924782668766,0.6487655525694963,"(87, 86)",1,1,True,0.5317061693433199,0.5193336243268128
1017,0.12000000000000001,0.635194229420622,0.6760687789226736,"(88, 89)",1,1,True,0.5155859462373206,0.510217214898859
1018,0.12000000000000001,0.5197691717942858,0.6206223592672929,"(90, 89)",1,1,True,0.5442186673287217,0.525191947445269
1019,0.12000000000000001,0.5974974626345181,0.5160317205396662,"(92, 93)",1,0,False,0.4634200237740385,0.47964482077702214
1020,0.12000000000000001,0.6329764542697927,0.671044300168666,"(93, 94)",1,1,True,0.514596334364044,0.5095158123405483
1021,0.12000000000000001,0.6198285456390598,0.6702308602897047,"(95, 94)",1,1,True,0.5195348812694243,0.5125979118046552
1022,0.12000000000000001,0.5937340079463943,0.5870650093979591,"(97, 96)",1,0,False,0.4971760653377601,0.49833275654218284
1023,0.12000000000000001,0.6011276416512801,0.5969933226400217,"(97, 98)",1,0,False,0.4982746654409374,0.4989664217193961
1024,0.12000000000000001,0.6120701972923818,0.5417748967312905,"(98, 99)",1,0,False,0.4695386751110765,0.4824334079367516
1025,0.12000000000000001,0.7069868165556266,0.7044905132599445,"(40, 25)",0,0,True,0.49911571257895854,0.4993759245001582
1026,0.12000000000000001,0.7594009876684508,0.7172933823826699,"(34, 40)",0,0,True,0.4857426133193956,0.48947465379672844
1027,0.12000000000000001,0.6008672651335072,0.543936664447836,"(55, 40)",0,0,True,0.47513521782437856,0.4857711926953308
1028,0.12000000000000001,0.6372238837728484,0.5703336477660923,"(80, 25)",0,0,True,0.4723034993117431,0.48328367336037475
1029,0.12000000000000001,0.6283858585966784,0.5708397740337665,"(22, 80)",0,0,True,0.47600698192354046,0.4856174476875355
1030,0.12000000000000001,0.7349452130979907,0.7263396432453473,"(35, 27)",0,0,True,0.4970554783294691,0.4978486208136708
1031,0.12000000000000001,0.5814132568711475,0.6075563560592904,"(27, 8)",0,1,False,0.5109940148611991,0.5065354025765314
1032,0.12000000000000001,0.6769488292490411,0.6954942983211246,"(35, 23)",0,1,False,0.5067563707011005,0.5046362343887326
1033,0.12000000000000001,0.7441403543339051,0.6686626649305474,"(54, 35)",0,0,True,0.47328796429007713,0.4811395306208723
1034,0.12000000000000001,0.6478396383630671,0.6409306553469213,"(35, 75)",0,0,True,0.49731954443322207,0.49827276111663305
1035,0.12000000000000001,0.672330167771864,0.6720996491433452,"(23, 87)",0,0,True,0.499914268998791,0.4999423703431255
1036,0.12000000000000001,0.6292754015129258,0.6448346526674793,"(23, 51)",0,1,False,0.5061059290378814,0.5038897343167105
1037,0.12000000000000001,0.6877156295454365,0.7092316483991633,"(78, 87)",0,1,False,0.5077010847844539,0.5053787972104191
1038,0.12000000000000001,0.6450134988806611,0.6393386684261855,"(37, 78)",0,0,True,0.49779078098712787,0.49858129619367175
1039,0.12000000000000001,0.5634825630837517,0.5373140601906669,"(88, 37)",0,0,True,0.4881138339545209,0.49345824758331774
1040,0.12000000000000001,0.6272650333295599,0.6401283758774247,"(88, 1)",0,1,False,0.5050747236234696,0.5032157912951905
1041,0.12000000000000001,0.6013337887945439,0.6000535132001603,"(57, 1)",0,0,True,0.4994671678349447,0.499679931145123
1042,0.12000000000000001,0.6219211102586505,0.6220802877642202,"(57, 4)",0,1,False,0.5000639780251946,0.5000397943763083
1043,0.12000000000000001,0.6905292711198299,0.67960951981182,"(67, 4)",0,0,True,0.49601509300361285,0.4972700892993767
1044,0.12000000000000001,0.6505919238505692,0.6890922169340231,"(67, 42)",0,1,False,0.5143691680416945,0.5096238845318942
1045,0.12000000000000001,0.687888576388027,0.7501157973493332,"(73, 42)",0,1,False,0.5216366591429684,0.5155517872265956
1046,0.12000000000000001,0.6998814982601123,0.7002393653274424,"(54, 33)",0,1,False,0.5001277986339026,0.5000894667658777
1047,0.12000000000000001,0.6478035570200574,0.6751876755410766,"(15, 93)",0,1,False,0.5103493197260299,0.5068456018482672
1048,0.12000000000000001,0.7050350904524281,0.7213708526703726,"(93, 6)",0,1,False,0.5057261967733326,0.5040838497378559
1049,0.12000000000000001,0.6161035399380994,0.6018543747459767,"(53, 15)",0,0,True,0.494150386881053,0.49643776897433095
1050,0.12000000000000001,0.6535955747423972,0.5952469524964004,"(69, 53)",0,0,True,0.47663891924988894,0.4854169816026
1051,0.12000000000000001,0.3360512107118689,0.49098027865652477,"(84, 69)",0,1,False,0.5936657611809774,0.5386549782282082
1052,0.12000000000000001,0.5359270950541202,0.550370979148771,"(85, 69)",0,1,False,0.5066482139836479,0.5036109082464996
1053,0.12000000000000001,0.6162317192416491,0.687686283128336,"(16, 56)",0,1,False,0.5273999453020864,0.5178560442362837
1054,0.12000000000000001,0.48159247995331594,0.5581639845511263,"(20, 98)",0,1,False,0.5368218458897993,0.5191335284283507
1055,0.12000000000000001,0.6982020927224049,0.6321238149177882,"(86, 38)",0,0,True,0.4751646279212024,0.4834864387618879
1056,0.12000000000000001,0.6142044435192815,0.572100613073508,"(9, 19)",0,0,True,0.48225421437269234,0.48947559708857996
1057,0.12000000000000001,0.602199059389148,0.554259062404973,"(83, 5)",0,0,True,0.47927292131002497,0.4880172955969093
1058,0.12000000000000001,0.5596895302493196,0.6327651097675205,"(43, 83)",0,1,False,0.5306408214895155,0.5182607694989009
1059,0.12000000000000001,0.6001264590446449,0.5765985837565151,"(17, 5)",0,0,True,0.4900028152574528,0.49411830249861893
1060,0.12000000000000001,0.6054795343318347,0.6007641485905066,"(32, 17)",0,0,True,0.49804542572612526,0.49882115574895386
1061,0.12000000000000001,0.6772257306876789,0.6843275483664552,"(3, 32)",0,1,False,0.5026079837594419,0.5017754469575243
1062,0.12000000000000001,0.6502468078890248,0.2315216763327029,"(91, 79)",0,0,True,0.26256515227696087,0.39682185516710256
1063,0.12000000000000001,0.6029665059532031,0.8006777045040553,"(79, 12)",0,1,False,0.5704278182027498,0.5492674166452464
1064,0.12000000000000001,0.629533114440505,0.5781670297722931,"(36, 12)",0,0,True,0.47873392459446407,0.48716130159051524
1065,0.12000000000000001,0.6459071415134188,0.7980941667646292,"(9, 22)",0,1,False,0.5526962906400311,0.5379734929290861
1066,0.12000000000000001,0.5481935711855107,0.5777974794440001,"(44, 82)",0,1,False,0.5131457120560322,0.507400436599277
1067,0.12000000000000001,0.5953300748705787,0.5905338612340544,"(7, 44)",0,0,True,0.49797775550360396,0.4988009488894157
1068,0.12000000000000001,0.6982843850099042,0.691298257587785,"(64, 7)",0,0,True,0.497486249752998,0.49825347524786817
1069,0.12000000000000001,0.6012371245750819,0.512884284199002,"(46, 62)",0,0,True,0.4603486479658898,0.4779261474919507
1070,0.12000000000000001,0.5845258604599342,0.6302852745200885,"(46, 29)",0,1,False,0.518833962227761,0.5114378577509732
1071,0.12000000000000001,0.688975902005121,0.5791083065741637,"(74, 2)",0,0,True,0.4566796926073037,0.47256069698828945
1072,0.12000000000000001,0.6812036462687834,0.5970715435091827,"(2, 70)",0,0,True,0.46709155296434474,0.47897937188389333
1073,0.12000000000000001,0.6572191454638008,0.6493394068566053,"(74, 77)",0,0,True,0.4969845443997893,0.498030075540954
1074,0.12000000000000001,0.6597913558719936,0.6517304429041443,"(6, 77)",0,0,True,0.49692688563187765,0.4979847826701452
1075,0.12000000000000001,0.5456126431097365,0.5541425828633498,"(75, 65)",0,1,False,0.5038781083063578,0.5021324720085532
1076,0.12000000000000001,0.5666527389826119,0.6079338981421605,"(21, 95)",0,1,False,0.5175726327266071,0.5103188244431205
1077,0.12000000000000001,0.7482485695221721,0.6740170893101256,"(21, 70)",0,0,True,0.47390379225179646,0.4814506468927652
1078,0.12000000000000001,0.5477551106636046,0.4892362928155508,"(41, 63)",0,0,True,0.4717843283696854,0.48537446900225323
1079,0.12000000000000001,0.5832210363405899,0.6550407483727884,"(61, 41)",0,1,False,0.529000213411586,0.5179472142539912
1080,0.12000000000000001,0.562607207762689,0.688994689170266,"(68, 61)",0,1,False,0.5504902883725603,0.5315548772675073
1081,0.12000000000000001,0.7169455860080554,0.7151294451019659,"(28, 68)",0,0,True,0.49936590581267176,0.4995459648982755
1082,0.12000000000000001,0.5770178756584204,0.6330397853674685,"(28, 51)",0,1,False,0.5231484463564954,0.514001815613851
1083,0.12000000000000001,0.6711620791785509,0.6208849724654875,"(11, 72)",0,0,True,0.4805436239148221,0.4874333703576185
1084,0.12000000000000001,0.6700160500688911,0.5968765765676054,"(11, 48)",0,0,True,0.47113430453239535,0.48172327832975864
1085,0.12000000000000001,0.7034274075267589,0.7093568810802138,"(48, 60)",0,1,False,0.5020985063329454,0.5014823640452055
1086,0.12000000000000001,0.7472895656213442,0.7287741409043971,"(60, 97)",0,0,True,0.4937281078604231,0.49537127605530357
1087,0.12000000000000001,0.7016826100614575,0.6758902040955638,"(94, 60)",0,0,True,0.4906384600142981,0.49355225595041
1088,0.12000000000000001,0.6303434536573637,0.6218181394824848,"(47, 97)",0,0,True,0.49659576119344895,0.49786868436510734
