,walk_length,edge,correct,layer,distance,ground_truth,likelihood_metric,score
1036,30,"(185, 210)",False,d_G,7.246829,1,inverse,0.21104026
1037,30,"(44, 45)",False,d_G,10.888616,1,inverse,0.3597947
1038,30,"(44, 46)",False,d_G,9.119424,1,inverse,0.22347027
1039,30,"(45, 46)",False,d_G,10.346755,1,inverse,0.34984973
1040,30,"(45, 161)",False,d_G,12.551056,1,inverse,0.38133004
1041,30,"(45, 196)",False,d_G,10.861875,1,inverse,0.47682983
1042,30,"(161, 200)",False,d_G,13.2966385,1,inverse,0.27706477
1043,30,"(162, 48)",False,d_G,14.095442,1,inverse,0.25807938
1044,30,"(47, 48)",False,d_G,14.504194,1,inverse,0.25313327
1045,30,"(48, 246)",False,d_G,14.61879,1,inverse,0.29433042
1046,30,"(246, 338)",False,d_G,12.125741,1,inverse,0.45254037
1047,30,"(310, 278)",False,d_G,12.977968,1,inverse,0.27161458
1048,30,"(53, 147)",False,d_G,6.5570345,1,inverse,0.22225375
1049,30,"(147, 148)",False,d_G,5.944243,1,inverse,0.265622
1050,30,"(55, 99)",False,d_G,12.037945,1,inverse,0.23889278
1051,30,"(102, 105)",False,d_G,9.261515,1,inverse,0.29115164
1052,30,"(59, 76)",False,d_G,14.900725,1,inverse,0.19576697
1053,30,"(60, 61)",False,d_G,7.5086536,1,inverse,0.2638314
1054,30,"(61, 109)",False,d_G,7.7534375,1,inverse,0.26581264
1055,30,"(109, 110)",False,d_G,10.0837965,1,inverse,0.25798723
1056,30,"(213, 120)",False,d_G,13.288182,1,inverse,0.11873452
1057,30,"(213, 281)",False,d_G,11.4101715,1,inverse,0.2102558
1058,30,"(320, 349)",False,d_G,16.78727,1,inverse,0.1158619
1059,30,"(183, 100)",False,d_G,16.600489,1,inverse,0.38667515
1060,30,"(206, 135)",False,d_G,15.386352,1,inverse,0.27819046
1061,30,"(206, 281)",False,d_G,14.350137,1,inverse,0.27354705
1062,30,"(70, 176)",False,d_G,15.350711,1,inverse,0.14382058
1063,30,"(70, 277)",False,d_G,14.456214,1,inverse,0.15315375
1064,30,"(71, 72)",False,d_G,8.978944,1,inverse,0.28444684
1065,30,"(71, 250)",False,d_G,7.921797,1,inverse,0.32855576
1066,30,"(250, 249)",False,d_G,7.20503,1,inverse,0.32278866
1067,30,"(78, 131)",False,d_G,6.055058,1,inverse,0.13421617
1068,30,"(81, 351)",False,d_G,11.35349,1,inverse,0.1513869
1069,30,"(130, 126)",False,d_G,7.8536754,1,inverse,0.12796916
1070,30,"(86, 265)",False,d_G,9.111556,1,inverse,0.45102346
1071,30,"(265, 158)",False,d_G,7.6282787,1,inverse,0.3956409
1072,30,"(88, 332)",False,d_G,9.56375,1,inverse,0.15571232
1073,30,"(332, 340)",False,d_G,11.541697,1,inverse,0.14306885
1074,30,"(90, 91)",False,d_G,4.0642242,1,inverse,0.36487958
1075,30,"(100, 101)",False,d_G,12.174242,1,inverse,0.44214812
1076,30,"(115, 271)",False,d_G,8.945397,1,inverse,0.15504134
1077,30,"(135, 134)",False,d_G,14.077781,1,inverse,0.2906074
1078,30,"(120, 281)",False,d_G,12.444662,1,inverse,0.19500005
1079,30,"(281, 134)",False,d_G,12.520251,1,inverse,0.3023705
1080,30,"(123, 124)",False,d_G,8.870935,1,inverse,0.18748628
1081,30,"(152, 357)",False,d_G,3.5921779,1,inverse,0.33933473
1082,30,"(298, 272)",False,d_G,12.702997,1,inverse,0.35381615
1083,30,"(200, 273)",False,d_G,14.473154,1,inverse,0.23306516
1084,30,"(163, 164)",False,d_G,10.671712,1,inverse,0.1658985
1085,30,"(223, 222)",False,d_G,10.283704,1,inverse,0.20888928
1086,30,"(165, 166)",False,d_G,10.36169,1,inverse,0.120136224
1087,30,"(165, 167)",False,d_G,8.888284,1,inverse,0.16593209
1088,30,"(186, 294)",False,d_G,6.6317544,1,inverse,0.22240368
1089,30,"(171, 172)",False,d_G,6.972609,1,inverse,0.42816895
1090,30,"(171, 341)",False,d_G,5.7079086,1,inverse,0.4108779
1091,30,"(172, 316)",False,d_G,7.705945,1,inverse,0.33945236
1092,30,"(341, 368)",False,d_G,5.1811233,1,inverse,0.37720463
1093,30,"(316, 195)",False,d_G,9.028749,1,inverse,0.27042958
1094,30,"(365, 359)",False,d_G,5.8599343,1,inverse,0.2949167
1095,30,"(272, 306)",False,d_G,13.561863,1,inverse,0.36258602
1096,30,"(330, 287)",False,d_G,8.243604,1,inverse,0.23296887
1097,30,"(280, 275)",False,d_G,5.565328,1,inverse,0.26112965
1098,30,"(211, 212)",False,d_G,8.016744,1,inverse,0.2787578
1099,30,"(211, 303)",False,d_G,7.845618,1,inverse,0.2725793
1100,30,"(303, 335)",False,d_G,6.941199,1,inverse,0.2809896
1101,30,"(230, 231)",False,d_G,11.273222,1,inverse,0.31435484
1102,30,"(230, 302)",False,d_G,11.274997,1,inverse,0.28675342
1103,30,"(231, 306)",False,d_G,11.967059,1,inverse,0.34906057
1104,30,"(234, 235)",False,d_G,3.068013,1,inverse,0.41166738
1105,30,"(240, 241)",False,d_G,3.5211306,1,inverse,0.41523215
1106,30,"(241, 359)",False,d_G,4.5423713,1,inverse,0.37320194
1107,30,"(242, 243)",False,d_G,3.9290547,1,inverse,0.3287779
1108,30,"(242, 244)",False,d_G,4.1325865,1,inverse,0.30297843
1109,30,"(259, 267)",True,d_G,4.592827,1,inverse,0.5143838
1110,30,"(274, 275)",False,d_G,6.543962,1,inverse,0.24027024
1111,30,"(283, 287)",False,d_G,11.129793,1,inverse,0.15800494
1112,30,"(297, 307)",False,d_G,8.125698,1,inverse,0.2341852
1113,30,"(334, 366)",False,d_G,3.6469407,1,inverse,0.37328526
1114,30,"(2, 3)",False,d_G,5.375318,0,inverse,0.65612906
1115,30,"(3, 338)",False,d_G,9.372731,0,inverse,0.5401963
1116,30,"(10, 36)",True,d_G,7.8937297,0,inverse,0.4858095
1117,30,"(10, 251)",False,d_G,7.5772014,0,inverse,0.52002126
1118,30,"(40, 363)",True,d_G,7.7170606,0,inverse,0.35738614
1119,30,"(363, 288)",False,d_G,4.282255,0,inverse,0.59780866
1120,30,"(57, 103)",True,d_G,10.100526,0,inverse,0.49320513
1121,30,"(57, 333)",True,d_G,10.51145,0,inverse,0.44724685
1122,30,"(103, 327)",False,d_G,5.5914497,0,inverse,0.6452245
1123,30,"(62, 64)",False,d_G,5.6988072,0,inverse,0.5191932
1124,30,"(64, 284)",False,d_G,3.5345347,0,inverse,0.6655323
1125,30,"(82, 83)",False,d_G,2.5450137,0,inverse,0.77367496
1126,30,"(86, 189)",False,d_G,8.42538,0,inverse,0.5425917
1127,30,"(92, 93)",False,d_G,2.0888133,0,inverse,0.68475163
1128,30,"(92, 116)",False,d_G,1.6373593,0,inverse,0.77422553
1129,30,"(96, 98)",False,d_G,2.9502945,0,inverse,0.765111
1130,30,"(98, 208)",False,d_G,3.578697,0,inverse,0.7135763
1131,30,"(111, 112)",False,d_G,2.362777,0,inverse,0.83014387
1132,30,"(208, 207)",False,d_G,5.332513,0,inverse,0.6570622
1133,30,"(182, 266)",False,d_G,2.7619357,0,inverse,0.71062607
1134,30,"(327, 317)",False,d_G,4.4846354,0,inverse,0.65080494
1135,30,"(113, 150)",False,d_G,2.1919236,0,inverse,0.8157526
1136,30,"(150, 217)",False,d_G,2.8394265,0,inverse,0.7462217
1137,30,"(233, 228)",False,d_G,2.004026,0,inverse,0.70774484
1138,30,"(128, 129)",False,d_G,2.1040752,0,inverse,0.796302
1139,30,"(128, 153)",False,d_G,1.6469824,0,inverse,0.8348687
1140,30,"(255, 254)",False,d_G,6.7899528,0,inverse,0.5811063
1141,30,"(138, 139)",False,d_G,3.3786995,0,inverse,0.7042499
1142,30,"(138, 209)",False,d_G,3.2614217,0,inverse,0.73417306
1143,30,"(209, 207)",False,d_G,4.929034,0,inverse,0.6723752
1144,30,"(217, 218)",False,d_G,2.312739,0,inverse,0.7579426
1145,30,"(190, 207)",False,d_G,4.7584825,0,inverse,0.6807276
1146,30,"(196, 254)",False,d_G,9.447949,0,inverse,0.52682203
1147,30,"(196, 261)",False,d_G,8.577531,0,inverse,0.5746876
1148,30,"(227, 228)",False,d_G,1.5460055,0,inverse,0.74691445
1149,5,"(1, 106)",False,d_H,1.9288107,1,inverse,0.45953137
1150,5,"(219, 1)",False,d_H,1.6502818,1,inverse,0.37510782
1151,5,"(1, 321)",False,d_H,1.1804405,1,inverse,0.34037998
1152,5,"(77, 76)",False,d_H,1.0355734,1,inverse,0.36448264
1153,5,"(106, 105)",True,d_H,1.4308773,1,inverse,0.51194674
1154,5,"(6, 4)",False,d_H,1.5303874,1,inverse,0.37413678
1155,5,"(160, 4)",False,d_H,0.75654364,1,inverse,0.22902618
1156,5,"(5, 6)",False,d_H,1.3555785,1,inverse,0.47856748
1157,5,"(6, 345)",True,d_H,1.5914075,1,inverse,0.5056349
1158,5,"(301, 72)",False,d_H,0.4630435,1,inverse,0.2137121
1159,5,"(44, 221)",False,d_H,0.83356553,1,inverse,0.32380965
1160,5,"(328, 221)",True,d_H,1.496354,1,inverse,0.50857806
1161,5,"(328, 345)",True,d_H,1.7235836,1,inverse,0.56168187
1162,5,"(39, 8)",False,d_H,0.37425262,1,inverse,0.12388057
1163,5,"(9, 295)",False,d_H,0.23481777,1,inverse,0.09755315
1164,5,"(34, 119)",False,d_H,0.7463261,1,inverse,0.22660142
1165,5,"(180, 34)",False,d_H,0.3919736,1,inverse,0.11775184
1166,5,"(58, 59)",False,d_H,1.2278304,1,inverse,0.37268722
1167,5,"(348, 10)",False,d_H,1.9332848,1,inverse,0.4728776
1168,5,"(59, 348)",False,d_H,1.6587251,1,inverse,0.447574
1169,5,"(342, 354)",False,d_H,0.24485569,1,inverse,0.12812258
1170,5,"(16, 122)",False,d_H,0.27236432,1,inverse,0.15287367
1171,5,"(20, 19)",False,d_H,0.33241397,1,inverse,0.17285062
1172,5,"(181, 38)",False,d_H,1.0182772,1,inverse,0.30545783
1173,5,"(245, 181)",False,d_H,1.6768698,1,inverse,0.3876669
1174,5,"(21, 22)",False,d_H,0.2602827,1,inverse,0.15558746
1175,5,"(168, 169)",False,d_H,0.8676004,1,inverse,0.36424658
1176,5,"(262, 99)",False,d_H,1.1439847,1,inverse,0.3483187
1177,5,"(24, 23)",False,d_H,0.23668425,1,inverse,0.1234921
1178,5,"(192, 26)",False,d_H,0.84103155,1,inverse,0.28805292
1179,5,"(293, 191)",False,d_H,0.8510715,1,inverse,0.33609766
1180,5,"(192, 336)",False,d_H,1.56744,1,inverse,0.48140147
1181,5,"(28, 27)",False,d_H,2.1051612,1,inverse,0.39614806
1182,5,"(29, 27)",True,d_H,2.680396,1,inverse,0.5122223
1183,5,"(30, 27)",False,d_H,2.489201,1,inverse,0.48746735
1184,5,"(27, 31)",False,d_H,1.9477668,1,inverse,0.48060367
1185,5,"(175, 27)",False,d_H,1.9839791,1,inverse,0.45012784
1186,5,"(27, 187)",False,d_H,2.4485195,1,inverse,0.428735
1187,5,"(315, 29)",False,d_H,1.5569754,1,inverse,0.47125134
1188,5,"(30, 184)",False,d_H,1.0807033,1,inverse,0.38817996
1189,5,"(187, 272)",False,d_H,1.7761487,1,inverse,0.4229435
1190,5,"(68, 67)",False,d_H,1.6772847,1,inverse,0.36913785
1191,5,"(67, 252)",False,d_H,1.1939119,1,inverse,0.32486653
1192,5,"(67, 320)",False,d_H,2.2019925,1,inverse,0.42972216
1193,5,"(206, 68)",False,d_H,1.7087783,1,inverse,0.3902895
1194,5,"(279, 278)",False,d_H,0.88334626,1,inverse,0.38231948
1195,5,"(47, 49)",False,d_H,1.8827368,1,inverse,0.4591229
1196,5,"(49, 174)",False,d_H,1.5327277,1,inverse,0.38658
1197,5,"(49, 292)",False,d_H,1.3736755,1,inverse,0.36405966
1198,5,"(315, 314)",False,d_H,1.1035329,1,inverse,0.38982692
1199,5,"(32, 33)",False,d_H,0.35001987,1,inverse,0.19989951
1200,5,"(358, 132)",False,d_H,0.8442101,1,inverse,0.33251405
1201,5,"(69, 35)",False,d_H,1.0481981,1,inverse,0.27584255
1202,5,"(343, 180)",False,d_H,0.96515167,1,inverse,0.30443156
1203,5,"(70, 69)",False,d_H,0.79796946,1,inverse,0.29090467
1204,5,"(41, 40)",True,d_H,2.43348,1,inverse,0.59397817
1205,5,"(40, 170)",False,d_H,1.8101294,1,inverse,0.4969763
1206,5,"(52, 41)",False,d_H,1.1932459,1,inverse,0.42400262
1207,5,"(322, 170)",False,d_H,1.0050739,1,inverse,0.4021617
1208,5,"(53, 52)",False,d_H,0.7475647,1,inverse,0.3594692
1209,5,"(199, 198)",False,d_H,0.28205723,1,inverse,0.158251
1210,5,"(45, 46)",True,d_H,1.8523797,1,inverse,0.561115
1211,5,"(45, 161)",False,d_H,1.7511568,1,inverse,0.4277728
1212,5,"(162, 45)",True,d_H,2.355139,1,inverse,0.5026368
1213,5,"(45, 196)",False,d_H,2.1864011,1,inverse,0.432523
1214,5,"(261, 45)",True,d_H,2.3568673,1,inverse,0.5781997
1215,5,"(162, 48)",False,d_H,1.177662,1,inverse,0.34859863
1216,5,"(47, 48)",False,d_H,1.5125808,1,inverse,0.37825382
1217,5,"(246, 338)",False,d_H,1.2136806,1,inverse,0.3936484
1218,5,"(310, 278)",False,d_H,0.9053196,1,inverse,0.33412066
1219,5,"(147, 148)",False,d_H,0.78314275,1,inverse,0.39157805
1220,5,"(201, 54)",False,d_H,0.8590047,1,inverse,0.35456517
1221,5,"(55, 99)",False,d_H,1.052844,1,inverse,0.35247576
1222,5,"(79, 201)",False,d_H,0.9310229,1,inverse,0.4094693
1223,5,"(102, 105)",False,d_H,1.1441176,1,inverse,0.39124188
1224,5,"(59, 76)",False,d_H,1.1855118,1,inverse,0.34240875
1225,5,"(179, 60)",False,d_H,0.31607917,1,inverse,0.16857809
1226,5,"(61, 109)",False,d_H,0.34788188,1,inverse,0.15017016
1227,5,"(63, 62)",True,d_H,1.7127784,1,inverse,0.55407804
1228,5,"(336, 62)",True,d_H,2.2092004,1,inverse,0.5469136
1229,5,"(213, 120)",False,d_H,0.33336315,1,inverse,0.13628271
1230,5,"(213, 281)",False,d_H,0.9905147,1,inverse,0.28882188
1231,5,"(121, 214)",False,d_H,0.67767626,1,inverse,0.1906
1232,5,"(349, 214)",False,d_H,1.7810062,1,inverse,0.49581313
1233,5,"(339, 320)",False,d_H,1.087974,1,inverse,0.30814362
1234,5,"(320, 349)",False,d_H,1.5371742,1,inverse,0.3869794
1235,5,"(205, 183)",False,d_H,0.8759498,1,inverse,0.29324988
1236,5,"(205, 206)",False,d_H,1.980323,1,inverse,0.4946462
1237,5,"(206, 281)",False,d_H,2.2493844,1,inverse,0.47061965
1238,5,"(70, 176)",False,d_H,1.339593,1,inverse,0.41122484
1239,5,"(70, 277)",False,d_H,1.4875009,1,inverse,0.430201
1240,5,"(293, 361)",False,d_H,0.97658855,1,inverse,0.37758708
1241,5,"(91, 131)",False,d_H,0.8949947,1,inverse,0.37162355
1242,5,"(130, 126)",False,d_H,0.31069443,1,inverse,0.16765256
1243,5,"(319, 351)",False,d_H,0.2671871,1,inverse,0.14124209
1244,5,"(265, 158)",False,d_H,0.88101,1,inverse,0.33233038
1245,5,"(88, 332)",False,d_H,0.8424782,1,inverse,0.316176
1246,5,"(332, 340)",False,d_H,1.2891145,1,inverse,0.41205168
1247,5,"(90, 91)",False,d_H,0.4036814,1,inverse,0.24072976
1248,5,"(173, 90)",False,d_H,0.6211572,1,inverse,0.34528914
1249,5,"(115, 114)",False,d_H,0.36624905,1,inverse,0.22595772
1250,5,"(135, 118)",False,d_H,1.2017187,1,inverse,0.32587487
1251,5,"(135, 134)",False,d_H,1.4325428,1,inverse,0.38509977
1252,5,"(245, 135)",False,d_H,2.1255183,1,inverse,0.49001423
1253,5,"(120, 281)",False,d_H,1.0801834,1,inverse,0.35171947
1254,5,"(133, 132)",False,d_H,1.0957873,1,inverse,0.4058617
1255,5,"(141, 140)",False,d_H,0.2820078,1,inverse,0.18790911
1256,5,"(177, 148)",False,d_H,0.8046182,1,inverse,0.33546892
1257,5,"(247, 177)",False,d_H,0.785771,1,inverse,0.33555347
1258,5,"(152, 357)",False,d_H,0.35918579,1,inverse,0.26921007
1259,5,"(158, 157)",False,d_H,0.8883914,1,inverse,0.29918396
1260,5,"(298, 272)",False,d_H,0.8641126,1,inverse,0.27922943
1261,5,"(200, 273)",False,d_H,0.2633922,1,inverse,0.11576491
1262,5,"(223, 163)",False,d_H,0.30730635,1,inverse,0.15468822
1263,5,"(232, 166)",False,d_H,0.30149597,1,inverse,0.14871599
1264,5,"(186, 168)",False,d_H,0.54227364,1,inverse,0.24525534
1265,5,"(365, 186)",False,d_H,0.9964348,1,inverse,0.35831878
1266,5,"(172, 316)",False,d_H,0.6662374,1,inverse,0.30301562
1267,5,"(341, 368)",False,d_H,0.2985162,1,inverse,0.17831507
1268,5,"(316, 195)",False,d_H,0.5960762,1,inverse,0.30014735
1269,5,"(330, 287)",False,d_H,0.79370356,1,inverse,0.3500793
1270,5,"(211, 212)",False,d_H,0.7551988,1,inverse,0.34682602
1271,5,"(211, 303)",False,d_H,0.58750105,1,inverse,0.29536587
1272,5,"(303, 335)",False,d_H,0.72382075,1,inverse,0.31408787
1273,5,"(230, 231)",False,d_H,0.2943742,1,inverse,0.12472144
1274,5,"(308, 302)",False,d_H,0.41462532,1,inverse,0.21604988
1275,5,"(236, 234)",False,d_H,0.8903981,1,inverse,0.309219
1276,5,"(237, 234)",False,d_H,0.8990142,1,inverse,0.3992866
1277,5,"(237, 235)",True,d_H,1.138292,1,inverse,0.587761
1278,5,"(238, 237)",False,d_H,1.2977268,1,inverse,0.4472087
1279,5,"(242, 244)",False,d_H,0.36398187,1,inverse,0.28123793
1280,5,"(268, 267)",False,d_H,0.29958972,1,inverse,0.1846272
1281,5,"(274, 275)",False,d_H,0.7635197,1,inverse,0.3162827
1282,5,"(276, 274)",False,d_H,0.88616025,1,inverse,0.38132137
1283,5,"(286, 283)",False,d_H,1.6609981,1,inverse,0.45165548
1284,5,"(283, 287)",False,d_H,1.3361722,1,inverse,0.41495425
1285,5,"(340, 286)",True,d_H,1.3946775,1,inverse,0.5497941
1286,5,"(2, 3)",False,d_H,1.8758657,0,inverse,0.54410255
1287,5,"(260, 3)",False,d_H,1.9346408,0,inverse,0.5358073
1288,5,"(3, 338)",False,d_H,2.1608255,0,inverse,0.5215143
1289,5,"(87, 260)",False,d_H,1.4508201,0,inverse,0.61759174
1290,5,"(10, 36)",False,d_H,1.7557659,0,inverse,0.52477616
1291,5,"(337, 36)",False,d_H,1.5340173,0,inverse,0.5728335
1292,5,"(18, 17)",False,d_H,1.2897348,0,inverse,0.54506993
1293,5,"(318, 17)",True,d_H,1.5804332,0,inverse,0.47815782
1294,5,"(194, 318)",True,d_H,1.6943561,0,inverse,0.49520054
1295,5,"(40, 363)",False,d_H,1.7228298,0,inverse,0.52660894
1296,5,"(57, 103)",True,d_H,1.860077,0,inverse,0.45717898
1297,5,"(57, 333)",True,d_H,1.5763634,0,inverse,0.46968448
1298,5,"(355, 103)",False,d_H,1.323998,0,inverse,0.53578544
1299,5,"(226, 62)",False,d_H,2.0739238,0,inverse,0.5195366
1300,5,"(139, 226)",True,d_H,1.5768377,0,inverse,0.4673429
1301,5,"(82, 83)",True,d_H,1.3477904,0,inverse,0.49519464
1302,5,"(84, 82)",False,d_H,1.4404854,0,inverse,0.5938614
1303,5,"(193, 83)",True,d_H,1.3766086,0,inverse,0.42153198
1304,5,"(194, 193)",False,d_H,1.6632866,0,inverse,0.54097337
1305,5,"(86, 85)",True,d_H,1.0924975,0,inverse,0.43012083
1306,5,"(92, 93)",False,d_H,1.1690236,0,inverse,0.7821498
1307,5,"(97, 96)",False,d_H,1.2242631,0,inverse,0.5095655
1308,5,"(113, 111)",False,d_H,1.8717688,0,inverse,0.87944204
1309,5,"(208, 207)",False,d_H,1.8850415,0,inverse,0.80901635
1310,5,"(182, 100)",True,d_H,0.8485233,0,inverse,0.25091305
1311,5,"(182, 266)",True,d_H,0.5051985,0,inverse,0.22299127
1312,5,"(327, 317)",False,d_H,1.3281484,0,inverse,0.7967389
1313,5,"(220, 149)",False,d_H,1.4834629,0,inverse,0.72785
1314,5,"(150, 217)",False,d_H,1.4419179,0,inverse,0.8071274
1315,5,"(128, 153)",False,d_H,1.1619698,0,inverse,0.7554689
1316,5,"(255, 129)",False,d_H,1.4537737,0,inverse,0.8346066
1317,5,"(138, 139)",False,d_H,1.3992852,0,inverse,0.5009599
1318,5,"(138, 209)",False,d_H,1.4847397,0,inverse,0.5859239
1319,5,"(259, 266)",True,d_H,0.7928318,0,inverse,0.3648721
1320,5,"(356, 194)",True,d_H,1.3508532,0,inverse,0.47250503
1321,5,"(196, 254)",False,d_H,1.7298764,0,inverse,0.5027492
1322,5,"(196, 261)",True,d_H,1.4865836,0,inverse,0.4553715
1323,5,"(219, 218)",True,d_H,1.6732696,0,inverse,0.49080575
1324,10,"(1, 106)",False,d_H,2.4285326,1,inverse,0.41056553
1325,10,"(219, 1)",False,d_H,2.5221376,1,inverse,0.37271005
1326,10,"(1, 321)",False,d_H,3.0526216,1,inverse,0.4677387
1327,10,"(77, 76)",False,d_H,0.61228466,1,inverse,0.18387313
1328,10,"(106, 105)",False,d_H,1.6381993,1,inverse,0.39566845
1329,10,"(219, 282)",False,d_H,2.3219776,1,inverse,0.40473178
1330,10,"(322, 321)",False,d_H,1.8156685,1,inverse,0.46490434
1331,10,"(160, 4)",False,d_H,1.5024897,1,inverse,0.29726517
1332,10,"(301, 4)",False,d_H,1.4911338,1,inverse,0.30667695
1333,10,"(5, 6)",False,d_H,0.47701466,1,inverse,0.16974606
1334,10,"(160, 300)",False,d_H,1.6128166,1,inverse,0.3724603
1335,10,"(301, 72)",False,d_H,1.6458979,1,inverse,0.42916995
1336,10,"(44, 221)",False,d_H,2.2969947,1,inverse,0.47577497
1337,10,"(328, 221)",False,d_H,1.3174567,1,inverse,0.28789255
1338,10,"(34, 8)",False,d_H,2.1826138,1,inverse,0.33453026
1339,10,"(58, 8)",False,d_H,1.533332,1,inverse,0.26836818
1340,10,"(9, 295)",False,d_H,1.7289428,1,inverse,0.35896224
1341,10,"(9, 10)",True,d_H,3.2685473,1,inverse,0.52181005
1342,10,"(34, 39)",False,d_H,1.8695791,1,inverse,0.29153395
1343,10,"(180, 34)",False,d_H,2.8727083,1,inverse,0.34850034
1344,10,"(58, 59)",False,d_H,1.4892076,1,inverse,0.2827721
1345,10,"(348, 10)",False,d_H,2.5346026,1,inverse,0.45556056
1346,10,"(13, 14)",False,d_H,1.3199914,1,inverse,0.36815044
1347,10,"(300, 14)",True,d_H,1.9647026,1,inverse,0.5067579
1348,10,"(342, 354)",False,d_H,0.37470013,1,inverse,0.12851344
1349,10,"(15, 16)",False,d_H,0.59697866,1,inverse,0.2051395
1350,10,"(20, 19)",False,d_H,1.5332645,1,inverse,0.31827012
1351,10,"(181, 19)",False,d_H,3.1092463,1,inverse,0.36476645
1352,10,"(181, 97)",False,d_H,3.3125284,1,inverse,0.371358
1353,10,"(184, 181)",False,d_H,2.5416024,1,inverse,0.3040773
1354,10,"(245, 181)",False,d_H,2.5642483,1,inverse,0.323901
1355,10,"(21, 22)",False,d_H,1.1518108,1,inverse,0.33261353
1356,10,"(22, 262)",True,d_H,2.0087166,1,inverse,0.5162434
1357,10,"(168, 169)",False,d_H,1.2025924,1,inverse,0.34675583
1358,10,"(262, 99)",False,d_H,1.7801493,1,inverse,0.3267674
1359,10,"(311, 312)",False,d_H,0.6184034,1,inverse,0.2896723
1360,10,"(26, 191)",False,d_H,1.1407186,1,inverse,0.239691
1361,10,"(192, 26)",False,d_H,1.6446341,1,inverse,0.33669564
1362,10,"(95, 94)",False,d_H,0.42023715,1,inverse,0.13371608
1363,10,"(192, 336)",False,d_H,1.9338223,1,inverse,0.48684174
1364,10,"(27, 350)",False,d_H,1.6917783,1,inverse,0.25357133
1365,10,"(67, 28)",False,d_H,1.7989712,1,inverse,0.26809824
1366,10,"(28, 279)",False,d_H,1.5709376,1,inverse,0.29632178
1367,10,"(29, 49)",False,d_H,2.7781832,1,inverse,0.35503566
1368,10,"(315, 29)",False,d_H,1.2567428,1,inverse,0.23766144
1369,10,"(174, 175)",False,d_H,1.7768158,1,inverse,0.33646622
1370,10,"(187, 188)",False,d_H,1.6577951,1,inverse,0.3027422
1371,10,"(188, 350)",False,d_H,0.9029826,1,inverse,0.2179651
1372,10,"(67, 252)",False,d_H,1.662786,1,inverse,0.2579848
1373,10,"(68, 183)",False,d_H,2.584804,1,inverse,0.3556959
1374,10,"(206, 68)",False,d_H,1.942027,1,inverse,0.2969777
1375,10,"(213, 68)",False,d_H,2.946282,1,inverse,0.39702314
1376,10,"(279, 278)",False,d_H,1.4082315,1,inverse,0.30108455
1377,10,"(47, 49)",False,d_H,2.6324031,1,inverse,0.3704585
1378,10,"(49, 174)",False,d_H,2.5291765,1,inverse,0.3460528
1379,10,"(49, 313)",False,d_H,2.6812007,1,inverse,0.43889397
1380,10,"(49, 314)",False,d_H,2.7704272,1,inverse,0.40807322
1381,10,"(32, 33)",False,d_H,1.2966697,1,inverse,0.41049227
1382,10,"(358, 33)",False,d_H,0.6912959,1,inverse,0.29669964
1383,10,"(358, 132)",False,d_H,1.1552203,1,inverse,0.37237623
1384,10,"(119, 118)",False,d_H,1.5340229,1,inverse,0.3042255
1385,10,"(180, 121)",False,d_H,2.969614,1,inverse,0.41085568
1386,10,"(176, 180)",False,d_H,2.6135561,1,inverse,0.33241972
1387,10,"(277, 180)",False,d_H,2.491717,1,inverse,0.3428108
1388,10,"(343, 180)",False,d_H,2.37318,1,inverse,0.3418466
1389,10,"(38, 37)",False,d_H,0.4269945,1,inverse,0.11366976
1390,10,"(41, 40)",False,d_H,2.2312136,1,inverse,0.48279503
1391,10,"(40, 170)",True,d_H,2.6887627,1,inverse,0.50936306
1392,10,"(322, 170)",False,d_H,1.79888,1,inverse,0.4548098
1393,10,"(53, 52)",False,d_H,0.29168287,1,inverse,0.14192471
1394,10,"(43, 42)",False,d_H,1.1619741,1,inverse,0.39793688
1395,10,"(199, 42)",True,d_H,2.0946481,1,inverse,0.5241333
1396,10,"(199, 198)",False,d_H,1.8945249,1,inverse,0.4633425
1397,10,"(185, 210)",False,d_H,1.2889798,1,inverse,0.3826584
1398,10,"(44, 45)",False,d_H,2.6165957,1,inverse,0.40685377
1399,10,"(44, 46)",False,d_H,1.1666445,1,inverse,0.37141457
1400,10,"(45, 46)",False,d_H,2.1404502,1,inverse,0.40632483
1401,10,"(45, 161)",False,d_H,2.2555628,1,inverse,0.3554198
1402,10,"(162, 45)",False,d_H,3.1264155,1,inverse,0.44736645
1403,10,"(45, 196)",False,d_H,3.2961318,1,inverse,0.48645547
1404,10,"(162, 161)",False,d_H,1.5294956,1,inverse,0.28456667
1405,10,"(162, 48)",False,d_H,1.8009771,1,inverse,0.3242518
1406,10,"(195, 196)",True,d_H,2.8869183,1,inverse,0.5227194
1407,10,"(48, 246)",False,d_H,1.5914274,1,inverse,0.30958492
1408,10,"(268, 292)",False,d_H,0.38131082,1,inverse,0.18336181
1409,10,"(55, 99)",False,d_H,1.5202386,1,inverse,0.3593862
1410,10,"(109, 110)",False,d_H,0.31056398,1,inverse,0.116239816
1411,10,"(63, 62)",False,d_H,2.5226042,1,inverse,0.49536577
1412,10,"(336, 62)",True,d_H,2.6300864,1,inverse,0.5436574
1413,10,"(213, 281)",False,d_H,1.3622239,1,inverse,0.26956242
1414,10,"(273, 252)",False,d_H,1.2636187,1,inverse,0.26262167
1415,10,"(339, 320)",False,d_H,1.5554193,1,inverse,0.29111493
